,lat,long,async_cluster,async_congest_cluster
5861,30.500392,-97.806078,965,908
5862,30.499977,-97.807015,939,1274
5863,30.499148,-97.805596,939,1274
5864,30.506395,-97.810288,1470,377
5865,30.504671,-97.809985,1586,377
5866,30.505994,-97.809775,591,1380
5867,30.519892,-97.814475,591,1380
5868,30.52022,-97.814932,1470,377
5869,30.52169,-97.8146,591,1700
5870,30.521716,-97.815663,1470,1487
5871,30.528361,-97.816804,1827,1380
5872,30.52695,-97.816116,1827,1700
5873,30.528465,-97.817127,1827,1937
5874,30.526828,-97.817147,1827,1487
5875,30.524838,-97.815474,1827,1700
5876,30.538608,-97.815924,1716,2000
5877,30.533011,-97.816146,679,151
5878,30.534662,-97.815345,1538,1736
5879,30.534834,-97.816432,1716,1937
5880,30.533257,-97.816432,1716,1937
5881,30.540632,-97.815294,1538,151
5882,30.541799,-97.815954,679,151
5883,30.542008,-97.816336,267,1937
5884,30.540422,-97.816301,267,2000
5885,30.56346,-97.825478,689,1217
5886,30.558524,-97.821886,679,147
5887,30.560225,-97.822467,679,1217
5888,30.565069,-97.825239,689,1217
5889,30.566084,-97.826284,679,147
5890,30.566484,-97.826849,267,134
5891,30.564769,-97.826268,267,1217
5892,30.559925,-97.823463,689,134
5893,30.558882,-97.822451,267,134
5894,30.582455,-97.836598,113,1792
5895,30.577588,-97.832884,113,147
5896,30.58521,-97.837592,420,528
5897,30.585279,-97.837995,1020,134
5898,30.5779,-97.833488,1020,134
5899,30.579181,-97.833448,113,1792
5900,30.579077,-97.834574,267,1792
5901,30.584136,-97.836345,420,528
5902,30.583997,-97.837472,1020,134
5903,30.60608,-97.859094,420,323
5904,30.606005,-97.859398,1020,323
5905,30.422732,-97.703336,531,1866
5906,30.455204,-97.825529,494,1525
5907,30.459214,-97.821478,1934,1635
5908,30.461729,-97.815819,161,1635
5909,30.464817,-97.805943,1601,760
5910,30.469868,-97.789873,460,93
5911,30.472848,-97.780361,1493,227
5912,30.482846,-97.660208,706,693
5913,30.484895,-97.650956,1760,1445
5914,30.688667,-97.656984,1672,214
5915,30.688268,-97.656154,290,723
5916,30.685338,-97.656395,283,784
5917,30.686135,-97.658683,283,1835
5918,30.685597,-97.658862,958,1756
5919,30.684819,-97.656614,283,1756
5920,30.683791,-97.654274,1258,784
5921,30.681191,-97.653233,283,1756
5922,30.67912,-97.65132,1802,214
5923,30.679385,-97.651149,1258,1550
5924,30.681573,-97.652584,1258,1550
5925,30.67461,-97.648126,146,1550
5926,30.67432,-97.648284,1802,1359
5927,30.675693,-97.648036,146,1550
5928,30.67521,-97.649611,146,1756
5929,30.671911,-97.645595,146,1550
5930,30.671253,-97.646967,1802,1454
5931,30.666555,-97.64208,146,1454
5932,30.66607,-97.643756,1550,1454
5933,30.661955,-97.639743,146,1454
5934,30.661981,-97.640347,605,1359
5935,30.648186,-97.632816,605,1359
5936,30.6482,-97.632309,147,399
5937,30.642342,-97.629082,147,399
5938,30.636992,-97.628174,605,1247
5939,30.637048,-97.627749,147,399
5940,30.641476,-97.631742,1429,1247
5941,30.599674,-97.63058,1147,1669
5942,30.599089,-97.632599,657,1669
5943,30.559386,-97.639342,666,1932
5944,30.558836,-97.6411,666,1932
5945,30.546267,-97.64096,1942,1436
5946,30.545682,-97.642832,1942,1436
5947,30.522964,-97.636275,440,1402
5948,30.508417,-97.638151,996,916
5949,30.520437,-97.642424,440,1402
5950,30.518205,-97.652769,1257,1597
5951,30.496142,-97.631084,676,1655
5952,30.496132,-97.632518,676,988
5953,30.487576,-97.643269,894,1837
5954,30.48637,-97.642852,291,1207
5955,30.488599,-97.634796,1633,1237
5956,30.488246,-97.634759,1858,169
5957,30.485521,-97.648102,1858,1445
5958,30.485963,-97.648211,1633,776
5959,30.48886,-97.63175,1392,1237
5960,30.487792,-97.63177,291,1207
5961,30.488563,-97.632541,1633,270
5962,30.488111,-97.6323,1686,169
5963,30.488572,-97.627568,257,1220
5964,30.488722,-97.629141,257,1220
5965,30.487442,-97.62866,1686,465
5966,30.487159,-97.62689,1686,465
5967,30.487739,-97.630696,1094,1207
5968,30.488941,-97.635109,1392,1237
5969,30.487989,-97.635168,291,1207
5970,30.461982,-97.597717,1021,852
5971,30.460458,-97.598686,1021,852
5972,30.453979,-97.593993,1464,501
5973,30.453847,-97.593483,1276,955
5974,30.450987,-97.592719,601,198
5975,30.451919,-97.594529,601,198
5976,30.446855,-97.59328,1463,955
5977,30.447163,-97.59379,1421,501
5978,30.430628,-97.593076,1463,955
5979,30.430936,-97.593484,1421,501
5980,30.426166,-97.594135,949,501
5981,30.438736,-97.592646,1913,1192
5982,30.438496,-97.594112,949,1192
5983,30.404393,-97.607354,52,907
5984,30.41233,-97.611378,52,907
5985,30.393899,-97.628423,574,1243
5986,30.394808,-97.629831,574,1243
5987,30.371366,-97.625057,1715,1348
5988,30.38162,-97.639769,1202,1806
5989,30.380633,-97.638521,1202,1806
5990,30.352705,-97.641517,1651,1038
5991,30.352768,-97.643979,54,1186
5992,30.33006,-97.640901,971,621
5993,30.329965,-97.642367,971,621
5994,30.328656,-97.642347,478,1892
5995,30.328734,-97.640841,478,1892
5996,30.32832,-97.650921,1458,481
5997,30.329549,-97.650959,1626,90
5998,30.329717,-97.647492,1626,90
5999,30.315554,-97.634576,1256,1378
6000,30.314471,-97.63529,1256,1378
6001,30.290576,-97.62801,1853,1296
6002,30.289525,-97.628676,1853,1296
6003,30.259098,-97.613629,1596,364
6004,30.259416,-97.614735,1634,364
6005,30.232521,-97.614488,434,483
6006,30.233608,-97.614704,435,1477
6007,30.230947,-97.615745,274,1630
6008,30.229673,-97.614921,434,483
6009,30.227088,-97.616267,1682,1055
6010,30.227688,-97.617394,274,1055
6011,30.223865,-97.619303,435,1477
6012,30.223828,-97.618696,1682,1055
6013,30.20002,-97.623736,1713,1477
6014,30.199804,-97.623286,678,576
6015,30.195775,-97.624984,678,1956
6016,30.194889,-97.625539,678,1956
6017,30.196809,-97.62618,1713,1235
6018,30.195923,-97.626736,1713,1235
6019,30.192305,-97.628145,1713,1477
6020,30.191935,-97.627633,678,576
6021,30.172862,-97.630416,1753,963
6022,30.171685,-97.627823,402,1662
6023,30.180308,-97.62883,402,963
6024,30.184097,-97.629384,402,576
6025,30.184097,-97.630291,35,1477
6026,30.179829,-97.630996,35,963
6027,30.16389,-97.630745,613,576
6028,30.164587,-97.631198,35,1778
6029,30.167774,-97.628837,613,1662
6030,30.167549,-97.630971,1627,1778
6031,30.152612,-97.63704,613,1778
6032,30.15357,-97.638904,1627,1778
6033,30.148779,-97.640666,613,576
6034,30.149476,-97.641321,1627,1778
6035,30.133494,-97.650461,1251,886
6036,30.134757,-97.652878,1251,981
6037,30.129792,-97.654036,1251,1236
6038,30.137762,-97.648396,1251,886
6039,30.13811,-97.64895,1627,981
6040,30.13062,-97.65459,1229,981
6041,30.11947,-97.6633,1229,1412
6042,30.118382,-97.660733,792,1236
6043,30.122475,-97.659323,792,1236
6044,30.122345,-97.660505,1229,1412
6045,30.113809,-97.664861,792,1236
6046,30.115595,-97.664684,68,1412
6047,30.103904,-97.670422,376,1249
6048,30.104882,-97.671659,68,1427
6049,30.107364,-97.668284,376,1249
6050,30.107887,-97.669342,68,1427
6051,30.101297,-97.674622,1579,1427
6052,30.10023,-97.674669,376,1249
6053,30.098239,-97.678336,1579,1069
6054,30.097664,-97.677823,500,1249
6055,30.094597,-97.681508,128,313
6056,30.09376,-97.680446,500,313
6057,30.090227,-97.684361,1579,1040
6058,30.090248,-97.683472,500,1056
6059,30.085761,-97.687546,686,1040
6060,30.084985,-97.687024,500,1056
6061,30.083809,-97.689699,128,1708
6062,30.082843,-97.688551,500,1722
6063,30.081789,-97.691642,861,1722
6064,30.080898,-97.690257,861,1722
6065,30.074468,-97.692055,1797,410
6066,30.077636,-97.692306,1724,743
6067,30.079998,-97.692053,686,1696
6068,30.079508,-97.691073,467,743
6069,30.077898,-97.693539,1828,135
6070,30.073714,-97.69251,437,743
6071,30.074078,-97.693138,1828,1696
6072,30.082518,-97.693694,1828,762
6073,30.058237,-97.690933,1797,410
6074,30.060984,-97.691764,437,864
6075,30.063282,-97.69261,1084,716
6076,30.059246,-97.692622,556,135
6077,30.048895,-97.691515,556,653
6078,30.047917,-97.68957,1447,1779
6079,30.055686,-97.690118,1797,1779
6080,30.054219,-97.692126,556,135
6081,30.035459,-97.689033,1447,864
6082,30.037575,-97.689859,1084,716
6083,30.042,-97.690878,1084,653
6084,30.040994,-97.689019,1447,864
6085,30.032469,-97.688715,1447,1452
6086,30.032809,-97.689394,1084,716
6087,30.029653,-97.689573,1084,653
6088,30.02925,-97.687822,1447,1452
6089,30.027541,-97.68765,1085,1071
6090,30.027332,-97.689323,1969,781
6091,30.023983,-97.687979,1969,1459
6092,30.219965,-97.75785,1043,1993
6093,30.221766,-97.760622,1043,803
6094,30.541417,-97.849713,439,1749
6095,30.465619,-97.668592,1267,2
6096,30.46538,-97.669424,529,1877
6097,30.466572,-97.668083,1267,1261
6098,30.465867,-97.670377,529,1877
6099,30.470225,-97.671769,1831,1877
6100,30.473708,-97.672039,1831,1314
6101,30.482837,-97.675777,1718,1325
6102,30.482002,-97.674712,1491,1314
6103,30.460499,-97.819766,161,1635
6104,30.190477,-97.832635,1515,1995
6105,30.516128,-97.869258,957,225
6106,30.523829,-97.86524,957,1734
6107,30.502457,-97.847334,730,610
6108,30.48711,-97.83847,559,640
6109,30.493786,-97.840251,559,640
6110,30.497393,-97.847197,730,636
6111,30.480514,-97.828469,1871,1629
6112,30.514524,-97.803013,1679,1680
6113,30.516629,-97.794348,1893,1680
6114,30.529592,-97.79809,520,563
6115,30.506985,-97.794274,978,70
6116,30.489661,-97.795001,1512,1269
6117,29.827578,-97.985256,1407,122
6118,29.827977,-97.985734,683,1226
6119,30.51323,-97.531901,1223,1366
6120,30.485326,-97.536642,1223,1366
6121,30.480956,-97.793933,1069,1658
6122,30.480673,-97.797985,617,1658
6123,30.485625,-97.806953,1580,231
6124,30.493896,-97.781133,1512,1973
6125,30.496184,-97.77416,1762,1323
6126,30.488294,-97.798955,1512,1269
6127,30.513704,-97.812259,1679,1012
6128,30.522606,-97.796082,1679,563
6129,30.511416,-97.79451,1893,70
6130,30.313073,-97.708593,243,940
6131,30.315803,-97.707102,547,1337
6132,30.216373,-97.743531,1112,99
6133,30.216113,-97.744266,337,547
6134,30.216502,-97.746437,1112,99
6135,30.215771,-97.746806,385,547
6136,30.219495,-97.748333,1112,301
6137,30.219367,-97.750194,385,547
6138,30.218671,-97.756098,255,301
6139,30.219069,-97.75614,385,547
6140,30.217522,-97.754822,255,301
6141,30.218186,-97.75463,385,547
6142,30.230046,-97.742536,1238,749
6143,30.239097,-97.739022,384,941
6144,30.277214,-97.729393,561,1400
6145,30.267797,-97.733875,1125,402
6146,30.267552,-97.733048,1560,216
6147,30.274014,-97.730613,561,952
6148,30.27644,-97.730489,967,1690
6149,30.306273,-97.710557,877,1929
6150,30.311545,-97.707531,463,540
6151,30.319822,-97.712749,399,1310
6152,30.320179,-97.709991,399,261
6153,30.318695,-97.707719,243,261
6154,30.316872,-97.707768,243,972
6155,30.321714,-97.697977,1951,825
6156,30.322545,-97.70327,1951,261
6157,30.318017,-97.706356,547,1337
6158,30.321192,-97.703099,649,1337
6159,30.321204,-97.699794,649,1310
6160,30.34784,-97.693688,725,995
6161,30.348448,-97.694252,1172,954
6162,30.334378,-97.69138,1172,802
6163,30.336239,-97.693998,609,995
6164,30.335769,-97.694327,1172,802
6165,30.39082,-97.670309,27,1596
6166,30.390736,-97.672808,1295,650
6167,30.441891,-97.668159,748,1465
6168,30.441739,-97.667405,482,983
6169,30.459577,-97.666609,482,983
6170,30.501748,-97.681902,745,1750
6171,30.501227,-97.682575,1499,1020
6172,30.563268,-97.692015,1551,1250
6173,30.563078,-97.692814,154,1159
6174,30.254089,-97.808566,116,1924
6175,30.253683,-97.80922,1093,357
6176,30.257784,-97.812577,1862,357
6177,30.258221,-97.811886,1604,1924
6178,30.260719,-97.814645,1862,350
6179,30.277664,-97.819241,548,1738
6180,30.27597,-97.81816,548,1757
6181,30.27583,-97.818425,1098,1855
6182,30.277397,-97.819882,43,1855
6183,30.287559,-97.827108,645,1840
6184,30.28511,-97.825282,645,1840
6185,30.285199,-97.825145,1860,1371
6186,30.283708,-97.824403,645,1791
6187,30.284031,-97.823918,129,1738
6188,30.335009,-97.805752,1964,205
6189,30.330321,-97.808899,1120,906
6190,30.332983,-97.80736,1120,906
6191,30.333062,-97.807836,1139,205
6192,30.335365,-97.806646,1964,205
6193,30.350477,-97.796373,84,1804
6194,30.350693,-97.796759,1872,438
6195,30.348257,-97.79738,84,1804
6196,30.348712,-97.798305,1872,438
6197,30.3398,-97.8039,1872,438
6198,30.353781,-97.794354,236,1804
6199,30.37193,-97.785878,737,300
6200,30.371615,-97.785562,918,300
6201,30.382833,-97.771188,1469,3
6202,30.384604,-97.766459,1165,104
6203,30.382216,-97.770828,1241,1413
6204,30.385161,-97.766864,1469,595
6205,30.381948,-97.772458,1469,3
6206,30.381712,-97.772339,1241,883
6207,30.385734,-97.765406,1165,9
6208,30.385969,-97.765593,289,595
6209,30.388404,-97.759726,289,1218
6210,30.387908,-97.759734,170,9
6211,30.38823,-97.758013,289,1218
6212,30.38826,-97.761301,289,1218
6213,30.388054,-97.761301,1165,9
6214,30.388044,-97.758013,170,418
6215,30.388591,-97.747739,1554,418
6216,30.389129,-97.745683,1554,395
6217,30.389365,-97.74582,1157,488
6218,30.389671,-97.744175,1157,1599
6219,30.388262,-97.751972,170,418
6220,30.388457,-97.751989,289,488
6221,30.424077,-97.711585,1741,1187
6222,30.424195,-97.71355,1183,137
6223,30.423781,-97.711722,1741,1088
6224,30.426204,-97.716268,254,1187
6225,30.425928,-97.716473,1741,1088
6226,30.437076,-97.736324,616,1174
6227,30.437275,-97.736129,254,337
6228,30.443701,-97.741828,279,873
6229,30.443483,-97.742458,858,873
6230,30.44534,-97.742876,1380,552
6231,30.445279,-97.743061,858,552
6232,30.44204,-97.741509,616,1174
6233,30.442093,-97.741332,279,337
6234,30.455964,-97.752718,1849,1945
6235,30.448969,-97.745639,858,552
6236,30.458875,-97.75412,1849,157
6237,30.456328,-97.752845,1849,157
6238,30.456389,-97.75259,1380,136
6239,30.459047,-97.753354,1380,136
6240,30.461148,-97.754411,1490,460
6241,30.461089,-97.754675,954,1936
6242,30.475684,-97.764119,1490,460
6243,30.475536,-97.764561,954,1936
6244,30.476891,-97.764719,1490,1476
6245,30.476764,-97.765108,1117,1339
6246,30.496053,-97.774559,1762,1973
6247,30.486722,-97.770898,1321,178
6248,30.486989,-97.769827,1888,1508
6249,30.484087,-97.768197,1888,1508
6250,30.4839,-97.768571,1321,178
6251,30.499297,-97.775511,277,662
6252,30.491752,-97.771692,759,1323
6253,30.496395,-97.773523,277,1323
6254,30.491305,-97.772763,1762,178
6255,30.499183,-97.775875,1762,1973
6256,30.480136,-97.766647,1117,1339
6257,30.239695,-97.816414,1854,1775
6258,30.241185,-97.814921,383,822
6259,30.315322,-97.756333,1381,112
6260,30.339116,-97.754263,407,977
6261,30.39649,-97.746479,846,1789
6262,30.397615,-97.745974,12,1673
6263,30.431771,-97.764169,814,470
6264,30.431551,-97.764244,1926,1405
6265,30.459768,-97.793393,870,929
6266,30.459733,-97.793514,346,1988
6267,30.23441,-97.864697,1738,46
6268,30.233618,-97.864461,1738,484
6269,30.234142,-97.871062,952,46
6270,30.235117,-97.861569,1738,1027
6271,30.234158,-97.861587,697,1181
6272,30.235546,-97.858114,1738,1027
6273,30.235156,-97.858078,697,1181
6274,30.233545,-97.874244,413,46
6275,30.233325,-97.874662,1572,1777
6276,30.232762,-97.874259,1519,334
6277,30.232965,-97.873868,413,484
6278,30.231899,-97.877357,1572,1777
6279,30.231191,-97.87719,1519,334
6280,30.230198,-97.879015,1519,334
6281,30.228679,-97.888093,930,117
6282,30.228341,-97.884071,1519,117
6283,30.229019,-97.884888,808,1777
6284,30.229333,-97.888014,808,1777
6285,30.323938,-97.678087,1029,1222
6286,30.322761,-97.679194,275,876
6287,30.322466,-97.66955,1397,290
6288,30.322355,-97.669016,862,1222
6289,30.323392,-97.670144,862,1222
6290,30.323373,-97.671051,275,290
6291,30.315355,-97.663458,1518,539
6292,30.316162,-97.662921,1518,1601
6293,30.307681,-97.660735,1406,1659
6294,30.305292,-97.660667,134,1659
6295,30.311526,-97.661616,1518,1601
6296,30.313731,-97.662508,1803,1659
6297,30.312175,-97.662266,47,805
6298,30.301102,-97.660761,1644,1682
6299,30.301218,-97.661192,565,1694
6300,30.285615,-97.665361,551,1280
6301,30.285498,-97.664682,1156,276
6302,30.286848,-97.664816,1426,1694
6303,30.286788,-97.664574,1671,276
6304,30.281164,-97.665955,926,748
6305,30.282615,-97.665855,1726,88
6306,30.275481,-97.667238,1602,1731
6307,30.275811,-97.667803,1602,1731
6308,30.274226,-97.667761,1066,748
6309,30.274355,-97.668027,1726,1438
6310,30.260089,-97.675048,1726,1438
6311,30.258544,-97.676281,411,1509
6312,30.256436,-97.677006,1066,748
6313,30.261971,-97.674105,345,390
6314,30.253314,-97.679533,1352,1575
6315,30.253347,-97.679747,411,1575
6316,30.252945,-97.67899,326,1388
6317,30.250224,-97.688873,1548,1880
6318,30.252222,-97.680694,1352,922
6319,30.250723,-97.686436,1498,476
6320,30.249697,-97.688228,674,816
6321,30.328316,-97.667117,199,271
6322,30.326901,-97.666114,776,1276
6323,30.328526,-97.666176,1900,271
6324,30.329384,-97.654467,1626,90
6325,30.327959,-97.655206,1458,481
6326,30.327193,-97.663498,48,1506
6327,30.328461,-97.647331,1458,481
6328,30.331476,-97.622968,1800,17
6329,30.330283,-97.623569,478,1892
6330,30.329467,-97.632814,478,1892
6331,30.330706,-97.632857,971,17
6332,30.348818,-97.628011,1995,1038
6333,30.334909,-97.607185,864,1275
6334,30.336535,-97.599376,190,450
6335,30.337456,-97.599841,656,1275
6336,30.336464,-97.602645,656,1275
6337,30.333983,-97.606848,190,450
6338,30.335409,-97.602213,190,450
6339,30.332184,-97.617231,864,701
6340,30.348483,-97.585201,189,360
6341,30.233369,-97.817142,1779,1966
6342,30.233027,-97.817475,143,422
6343,30.229139,-97.82873,1309,729
6344,30.228863,-97.828522,1615,1600
6345,30.232968,-97.825712,143,425
6346,30.233375,-97.826417,1309,729
6347,30.234053,-97.820456,1779,729
6348,30.233426,-97.820809,143,425
6349,30.463476,-97.681121,1077,1707
6350,30.584596,-97.386364,1717,1991
6351,30.574948,-97.381911,1705,992
6352,30.574311,-97.382255,263,939
6353,30.575992,-97.379794,992,1902
6354,30.573454,-97.382371,172,1155
6355,30.573937,-97.382833,910,83
6356,30.573871,-97.381476,341,83
6357,30.573421,-97.382106,1705,992
6358,30.610813,-97.625676,1370,441
6359,30.583257,-97.613219,115,1356
6360,30.580882,-97.628181,672,1182
6361,30.402435,-97.657118,121,1979
6362,30.026858,-98.101147,1541,182
6363,30.005201,-98.081408,1226,871
6364,30.523006,-97.774199,1687,428
6365,30.513998,-97.754466,210,1203
6366,30.521688,-97.763741,1177,279
6367,30.508193,-97.785532,1786,966
6368,30.531868,-97.790032,1200,454
6369,30.521843,-97.786954,1122,691
6370,30.515049,-97.786762,1786,142
6371,30.528612,-97.788979,1122,691
6372,30.540793,-97.790415,1701,405
6373,30.545679,-97.781167,1502,1627
6374,30.553424,-97.765839,1362,1439
6375,30.543386,-97.785364,1502,405
6376,30.545637,-97.865456,653,788
6377,30.536401,-97.862925,439,1723
6378,30.518272,-97.786954,1786,142
6379,30.146025,-97.73016,1089,663
6380,30.138344,-97.70388,1358,348
6381,30.135389,-97.696024,193,281
6382,30.157334,-97.729342,1249,1863
6383,30.149401,-97.731083,1089,150
6384,30.156624,-97.761653,1137,150
6385,30.158199,-97.755158,1367,150
6386,30.165848,-97.696766,947,1500
6387,30.333462,-97.559222,1640,1484
6388,30.341842,-97.577631,1103,959
6389,30.467416,-97.693328,1077,497
6390,30.468086,-97.704027,241,1818
6391,30.466983,-97.687933,1077,1707
6392,30.358196,-97.632278,1995,1302
6393,30.466123,-97.629356,1542,282
6394,30.469124,-97.622313,431,282
6395,30.127119,-97.859955,634,1767
6396,30.137135,-97.850378,566,1070
6397,30.149191,-97.846914,378,708
6398,30.161805,-97.860066,799,1561
6399,30.132033,-97.855858,566,1070
6400,29.925849,-97.891435,961,1105
6401,29.922036,-97.893346,961,1105
6402,29.921921,-97.893013,1264,1482
6403,29.924241,-97.892725,923,842
6404,29.92377,-97.89152,563,655
6405,29.883238,-97.894079,600,1576
6406,29.881555,-97.894471,600,1576
6407,29.876158,-97.895371,1150,1576
6408,29.863694,-97.896813,1621,1762
6409,29.83148,-97.935092,1614,107
6410,30.276716,-97.80913,746,594
6411,30.651104,-97.644343,543,843
6412,30.659281,-97.657317,543,1472
6413,30.6656,-97.659261,1736,1472
6414,30.331096,-97.617324,1308,600
6415,30.327726,-97.669042,199,499
6416,30.256562,-97.677605,411,1509
6417,30.250386,-97.687969,1498,1880
6418,30.198005,-97.684306,177,617
6419,30.197906,-97.683302,834,617
6420,30.18304,-97.687804,177,1092
6421,30.182452,-97.687031,1652,746
6422,30.164116,-97.693067,582,1500
6423,30.16385,-97.692503,582,677
6424,30.11623,-97.705409,193,1131
6425,30.14907,-97.69715,1917,348
6426,30.144143,-97.696975,1917,281
6427,30.11511,-97.694428,1980,1849
6428,30.093237,-97.694117,314,1554
6429,30.11189,-97.695057,1428,1131
6430,30.106826,-97.694182,301,1554
6431,30.176262,-97.68886,582,746
6432,30.176458,-97.689641,582,1092
6433,30.175929,-97.70774,947,1894
6434,30.197576,-97.691615,816,1643
6435,30.139307,-97.662533,1251,981
6436,30.047053,-97.721963,1272,471
6437,30.001733,-97.737802,1892,1117
6438,30.018687,-97.714631,1892,217
6439,30.041147,-97.761506,457,1911
6440,30.169035,-97.783867,1590,934
6441,30.169014,-97.784922,1650,1661
6442,30.586599,-97.691772,1039,1208
6443,30.586651,-97.692665,922,1284
6444,30.343402,-97.579504,1103,959
6445,30.344321,-97.580286,1612,360
6446,30.342337,-97.58375,740,959
6447,30.352021,-97.592137,189,718
6448,30.380625,-97.557452,295,763
6449,30.348954,-97.559336,1048,1198
6450,30.348164,-97.558751,1781,1498
6451,30.345771,-97.569036,1781,1653
6452,30.34769,-97.564928,1978,1198
6453,30.349435,-97.537993,592,901
6454,30.348645,-97.538543,1500,579
6455,30.348917,-97.5368,1795,970
6456,30.349157,-97.53651,1904,796
6457,30.348373,-97.548422,1534,1498
6458,30.349086,-97.555105,1048,1198
6459,30.349871,-97.519563,797,796
6460,30.348946,-97.519527,471,829
6461,30.349516,-97.521539,1904,796
6462,30.34922,-97.521536,471,829
6463,30.349374,-97.517799,471,1033
6464,30.349683,-97.517736,797,796
6465,30.356521,-97.482049,67,1130
6466,30.350761,-97.500042,1848,1000
6467,30.349806,-97.50059,1848,791
6468,30.350352,-97.502097,797,1000
6469,30.350015,-97.502384,471,1033
6470,30.350112,-97.499019,1848,1990
6471,30.350483,-97.498496,1848,1000
6472,30.350266,-97.484022,907,849
6473,30.351242,-97.483825,67,1048
6474,30.350931,-97.485482,1848,1000
6475,30.350542,-97.485766,907,1990
6476,30.351432,-97.474877,67,240
6477,30.350504,-97.47482,536,849
6478,30.350821,-97.473066,536,255
6479,30.351161,-97.473021,67,240
6480,30.350981,-97.461951,577,1240
6481,30.351058,-97.44826,1186,362
6482,30.351525,-97.448238,1343,1248
6483,30.35158,-97.451719,1343,1129
6484,30.351114,-97.451827,577,362
6485,30.352275,-97.41145,1025,1248
6486,30.351162,-97.412147,1186,1091
6487,30.351473,-97.410305,1186,1091
6488,30.351951,-97.409778,1025,1091
6489,30.351951,-97.413103,1025,1248
6490,30.351496,-97.413921,1186,362
6491,30.351824,-97.405983,1186,1091
6492,30.377096,-97.442616,1343,1613
6493,30.373892,-97.397909,654,1794
6494,30.417458,-97.537426,88,1343
6495,30.234545,-97.910859,727,1584
6496,30.233132,-97.946325,936,994
6497,30.223573,-97.952889,615,174
6498,30.221987,-97.95601,532,174
6499,30.132632,-97.753456,136,1167
6500,30.125125,-97.753429,1610,1167
6501,30.170031,-97.663328,1652,1581
6502,30.158663,-97.643716,150,882
6503,30.370507,-97.613023,1674,440
6504,30.394323,-97.549175,1957,710
6505,30.203259,-97.638821,788,580
6506,30.201793,-97.637889,1311,1949
6507,30.20263,-97.639325,1311,861
6508,30.202375,-97.637296,788,580
6509,30.203888,-97.64066,788,434
6510,30.203708,-97.640833,1311,861
6511,30.198346,-97.631339,1713,1235
6512,30.19243,-97.621126,1994,1956
6513,30.185545,-97.611935,732,651
6514,30.186403,-97.611697,1994,1982
6515,30.186951,-97.556311,1528,546
6516,30.18602,-97.556569,1528,651
6517,30.189352,-97.58265,1528,726
6518,30.188508,-97.582676,1528,651
6519,30.18218,-97.541159,1053,1721
6520,30.182798,-97.540815,1723,546
6521,30.175664,-97.528057,1126,273
6522,30.176075,-97.529717,1126,273
6523,30.176636,-97.529042,1723,546
6524,30.170653,-97.936888,238,525
6525,30.235242,-97.876027,413,591
6526,30.23481,-97.876511,1572,591
6527,30.405637,-97.6623,315,770
6528,30.387325,-97.649487,182,218
6529,30.387182,-97.648215,1305,495
6530,30.386468,-97.64854,1305,252
6531,30.366534,-97.612646,95,1908
6532,30.355866,-97.599937,1863,1908
6533,30.366228,-97.612617,95,1908
6534,30.367443,-97.615005,1674,440
6535,30.366887,-97.615349,1674,302
6536,30.366735,-97.614736,1674,302
6537,30.355633,-97.599464,1863,718
6538,30.356133,-97.600483,1863,1908
6539,30.343487,-97.57914,1103,1653
6540,30.34332,-97.579821,740,959
6541,30.344396,-97.579975,1978,360
6542,30.34424,-97.580604,1612,360
6543,30.389115,-97.882179,809,1430
6544,30.389671,-97.883505,247,1430
6545,30.507029,-97.776896,1786,24
6546,30.507563,-97.775555,699,24
6547,30.507992,-97.774544,1556,662
6548,30.505701,-97.775661,277,662
6549,30.505719,-97.775958,699,1973
6550,30.509627,-97.774219,1556,543
6551,30.509444,-97.774622,699,649
6552,30.523132,-97.773649,1177,428
6553,30.522886,-97.774744,1687,1571
6554,30.524709,-97.774714,1177,428
6555,30.52467,-97.775105,1687,1571
6556,30.521412,-97.773889,1687,649
6557,30.521425,-97.773529,1556,543
6558,30.53116,-97.780731,1687,1014
6559,30.534433,-97.78209,852,65
6560,30.5343,-97.782482,852,1014
6561,30.304988,-97.934953,1867,769
6562,30.308998,-97.945282,1694,1887
6563,30.312372,-97.947002,1694,1887
6564,30.308097,-97.950019,1694,246
6565,30.275587,-97.913174,1433,1054
6566,30.260125,-97.906248,1433,1258
6567,30.259944,-97.907605,394,1798
6568,30.246958,-97.888687,151,1883
6569,30.23685,-97.878215,413,591
6570,30.307674,-97.643279,1256,1378
6571,30.43062,-97.684539,859,1830
6572,30.472936,-97.792457,49,262
6573,30.247525,-97.714063,422,817
6574,30.216217,-97.73433,1683,881
6575,30.222336,-97.730339,1683,1332
6576,30.147911,-97.767159,597,593
6577,30.129313,-97.778358,149,1158
6578,30.185773,-97.836835,1539,1094
6579,30.179085,-97.840814,1539,1094
6580,30.551627,-97.732013,1976,1532
6581,30.530997,-97.72323,197,1364
6582,30.540828,-97.724646,197,1364
6583,30.507056,-97.714996,1366,504
6584,30.513947,-97.71653,1366,504
6585,30.236922,-97.832969,1779,1027
6586,30.236646,-97.833348,1503,853
6587,30.218705,-97.838738,929,766
6588,30.217647,-97.837748,929,766
6589,30.201237,-97.865144,1331,1679
6590,30.201352,-97.86574,564,527
6591,30.197458,-97.867286,362,228
6592,30.197382,-97.867993,564,1423
6593,30.468204,-97.698266,761,1684
6594,30.468204,-97.699592,761,1818
6595,30.469974,-97.698732,241,1684
