minute,type,VMT,origin_walk,dest_walk,total_walk
120,Arrival,274652.4,0.0,0.0,0.0
120,Ride,174451.2,0.0,0.0,0.0
120,Rideshare,337655.99999999977,0.0,0.0,0.0
121,Arrival,196266.4,0.0,0.0,0.0
121,Reallocation,323611.19999999995,0.0,0.0,0.0
122,Arrival,275906.4000000001,0.0,0.0,0.0
122,Ride,15364.8,0.0,0.0,0.0
122,Rideshare,332164.7999999998,0.0,0.0,0.0
123,Arrival,131670.0,0.0,0.0,0.0
123,Reallocation,210724.79999999996,0.0,0.0,0.0
123,Ride,129808.79999999999,0.0,686.4,686.4
124,Arrival,283034.4,0.0,0.0,0.0
124,Ride,86592.00000000001,0.0,0.0,0.0
125,Arrival,159885.94285714286,75.42857142857143,0.0,75.42857142857143
125,Ride,184219.19999999995,0.0,0.0,0.0
126,Arrival,162295.46666666667,0.0,0.0,0.0
126,Reallocation,331425.5999999999,0.0,0.0,0.0
126,Ride,110897.60000000002,0.0,0.0,0.0
126,Rideshare,339081.5999999999,0.0,0.0,0.0
127,Arrival,159403.20000000004,123.2,0.0,123.2
127,Ride,112226.4,0.0,0.0,0.0
127,Rideshare,253175.99999999997,0.0,0.0,0.0
128,Arrival,109771.19999999997,0.0,0.0,0.0
128,Reallocation,326092.79999999993,0.0,0.0,0.0
128,Ride,104200.79999999997,0.0,0.0,0.0
129,Arrival,177117.60000000006,0.0,0.0,0.0
129,Reallocation,331425.5999999999,0.0,0.0,0.0
129,Ride,88466.4,0.0,0.0,0.0
129,Rideshare,215080.79999999996,0.0,0.0,0.0
130,Arrival,165435.6,0.0,85.8,85.8
130,Reallocation,244041.59999999995,0.0,0.0,0.0
131,Arrival,14414.400000000001,0.0,0.0,0.0
131,Ride,33633.600000000006,0.0,0.0,0.0
131,Rideshare,192931.19999999998,0.0,0.0,0.0
132,Arrival,227598.1714285713,196.1142857142857,0.0,196.1142857142857
132,Reallocation,154545.60000000003,0.0,0.0,0.0
132,Ride,168854.40000000005,0.0,0.0,0.0
132,Rideshare,332323.19999999995,0.0,0.0,0.0
133,Arrival,247033.59999999998,176.0,0.0,176.0
134,Arrival,185882.40000000002,0.0,0.0,0.0
134,Reallocation,184870.4,0.0,0.0,0.0
134,Ride,140342.40000000002,0.0,0.0,0.0
135,Arrival,258001.91999999998,0.0,0.0,0.0
135,Ride,153366.39999999997,0.0,0.0,0.0
136,Arrival,303996.00000000006,277.2,0.0,277.2
136,Ride,124819.20000000001,0.0,0.0,0.0
136,Rideshare,160723.20000000004,0.0,0.0,0.0
137,Arrival,238013.59999999998,52.800000000000004,0.0,52.800000000000004
137,Ride,60535.2,0.0,0.0,0.0
138,Arrival,99712.79999999999,0.0,0.0,0.0
138,Ride,68921.6,0.0,0.0,0.0
139,Arrival,174521.59999999998,0.0,0.0,0.0
139,Ride,83754.0,0.0,0.0,0.0
140,Arrival,112252.80000000002,0.0,224.4,224.4
140,Reallocation,154545.60000000003,0.0,0.0,0.0
140,Ride,89619.20000000001,0.0,0.0,0.0
141,Arrival,105864.00000000001,0.0,0.0,0.0
141,Reallocation,331425.5999999999,0.0,0.0,0.0
141,Ride,47942.39999999999,0.0,0.0,0.0
142,Arrival,195782.40000000005,0.0,0.0,0.0
142,Reallocation,255499.2,0.0,0.0,0.0
142,Ride,87568.80000000002,0.0,0.0,0.0
143,Arrival,115825.60000000005,105.60000000000001,0.0,105.60000000000001
143,Ride,23020.8,0.0,0.0,0.0
144,Arrival,187968.00000000003,0.0,0.0,0.0
144,Ride,306327.9999999999,0.0,0.0,0.0
145,Arrival,79587.20000000003,0.0,0.0,0.0
145,Ride,149846.4,0.0,0.0,0.0
146,Arrival,163266.40000000002,0.0,0.0,0.0
146,Reallocation,248916.79999999996,0.0,0.0,0.0
146,Ride,144183.6,0.0,0.0,0.0
147,Arrival,193881.6000000001,0.0,70.39999999999999,70.39999999999999
147,Ride,96175.20000000003,0.0,0.0,0.0
148,Arrival,86943.99999999999,0.0,0.0,0.0
148,Reallocation,244147.19999999998,0.0,0.0,0.0
148,Ride,141662.40000000002,633.6,0.0,633.6
148,Rideshare,342988.79999999976,0.0,0.0,0.0
149,Arrival,110352.00000000003,13.2,0.0,13.2
149,Ride,91792.80000000002,0.0,0.0,0.0
150,Arrival,108961.59999999999,0.0,0.0,0.0
