minute,type,VMT,origin_walk,dest_walk,total_walk
64,Reallocation,215159.99999999997,0,0,0
64,Ride,109014.40000000002,0,0,0
64,Rideshare,195914.39999999994,0,0,0
65,Arrival,157291.20000000004,0,0,0
65,Reallocation,190576.32,0,0,0
65,Ride,126429.60000000003,0,0,0
65,Rideshare,26294.4,0,0,0
66,Arrival,179622.08000000005,0,0,0
66,Ride,118984.80000000005,0,0,0
66,Rideshare,24763.199999999997,0,0,0
67,Arrival,159411.3230769231,0,0,0
67,Reallocation,192482.40000000002,0,0,0
67,Ride,95620.79999999999,0,0,0
67,Rideshare,81813.6,0,0,0
68,Arrival,178331.99999999997,0,0,0
68,Reallocation,323241.5999999999,0,0,0
68,Ride,71016.0,0,0,0
69,Arrival,148458.93333333335,0,0,0
69,Ride,141715.19999999998,0,0,0
69,Rideshare,141504.00000000006,0,0,0
70,Arrival,153542.4,0,0,0
70,Reallocation,237230.40000000002,0,0,0
70,Ride,78038.4,0,0,0
70,Rideshare,169857.59999999998,0,0,0
71,Arrival,216991.75384615382,0,0,0
71,Ride,64046.40000000001,0,0,0
71,Rideshare,110853.59999999999,0,0,0
72,Arrival,154392.0,0,0,0
72,Reallocation,254179.2,0,0,0
72,Ride,157311.0,0,0,0
73,Arrival,180446.03076923077,0,0,0
73,Reallocation,257188.80000000002,0,0,0
73,Ride,125065.60000000002,0,0,0
73,Rideshare,62937.600000000006,0,0,0
74,Arrival,137169.6,0,0,0
74,Reallocation,178833.59999999998,0,0,0
74,Ride,157850.87999999998,0,0,0
75,Arrival,175023.20000000004,0,0,0
75,Ride,169567.19999999998,0,0,0
75,Rideshare,85412.8,0,0,0
76,Arrival,151641.60000000003,0,0,0
76,Ride,187862.40000000002,0,0,0
77,Arrival,218539.19999999998,0,0,0
77,Reallocation,252507.19999999998,0,0,0
77,Ride,196609.6,0,0,0
77,Rideshare,256819.2,0,0,0
78,Arrival,220411.56923076927,0,0,0
78,Ride,79956.80000000003,0,0,0
79,Arrival,160353.59999999995,0,0,0
79,Ride,163028.79999999996,0,0,0
80,Arrival,197227.79999999996,0,0,0
80,Rideshare,331795.1999999998,0,0,0
81,Arrival,164528.86153846153,0,0,0
81,Reallocation,211147.20000000004,0,0,0
81,Ride,168616.80000000005,0,0,0
82,Arrival,173575.6,0,0,0
82,Rideshare,84427.20000000003,0,0,0
83,Arrival,168993.94285714283,0,0,0
83,Reallocation,178833.59999999998,0,0,0
83,Ride,81100.80000000002,0,0,0
84,Arrival,134780.8,0,0,0
84,Ride,200376.00000000006,0,0,0
84,Rideshare,184536.0,0,0,0
85,Arrival,222598.19999999998,0,0,0
85,Ride,96940.80000000002,0,0,0
85,Rideshare,61828.799999999996,0,0,0
86,Arrival,160331.60000000006,0,0,0
86,Reallocation,266164.8,0,0,0
86,Ride,106568.00000000001,0,0,0
87,Arrival,150453.6,0,0,0
87,Reallocation,186753.6,0,0,0
87,Ride,72679.20000000003,0,0,0
88,Arrival,175141.66153846154,0,0,0
88,Reallocation,226881.60000000006,0,0,0
88,Ride,107606.4,0,0,0
88,Rideshare,301567.1999999999,0,0,0
89,Arrival,145967.63076923075,0,0,0
89,Reallocation,243883.2,0,0,0
89,Ride,109674.40000000001,0,0,0
89,Rideshare,162518.40000000002,0,0,0
90,Arrival,170088.6,0,0,0
90,Reallocation,207556.8,0,0,0
90,Ride,90150.72,0,0,0
90,Rideshare,255024.00000000003,0,0,0
91,Arrival,138855.19999999998,0,0,0
91,Ride,44704.0,0,0,0
91,Rideshare,84532.80000000002,0,0,0
92,Arrival,156588.96000000002,0,0,0
92,Reallocation,201141.60000000003,0,0,0
92,Ride,76912.0,0,0,0
92,Rideshare,82684.8,0,0,0
93,Arrival,156846.17142857146,0,0,0
93,Reallocation,86697.6,0,0,0
93,Ride,25291.2,0,0,0
93,Rideshare,90129.6,0,0,0
94,Arrival,213037.44000000003,0,0,0
94,Reallocation,305870.3999999999,0,0,0
94,Ride,147523.20000000004,0,0,0
94,Rideshare,331795.1999999998,0,0,0
95,Arrival,235065.59999999992,0,0,0
95,Reallocation,178833.59999999998,0,0,0
95,Ride,138679.2,0,0,0
96,Arrival,214150.19999999998,0,0,0
96,Ride,143052.8,0,0,0
97,Arrival,200126.39999999994,0,0,0
97,Ride,72114.24000000002,0,0,0
97,Rideshare,294095.99999999994,0,0,0
98,Arrival,188649.6,0,0,0
98,Ride,93931.20000000001,0,0,0
98,Rideshare,73022.40000000002,0,0,0
99,Arrival,274284.2666666666,0,0,0
99,Reallocation,249585.60000000006,0,0,0
99,Ride,67918.40000000001,0,0,0
100,Arrival,237930.00000000003,0,0,0
100,Ride,59980.80000000002,0,0,0
101,Arrival,216019.88571428572,0,0,0
101,Reallocation,178833.59999999998,0,0,0
101,Ride,91924.80000000005,0,0,0
102,Arrival,183359.31428571427,0,0,0
102,Ride,165105.6,0,0,0
103,Arrival,246146.05714285708,0,0,0
103,Reallocation,472137.59999999974,0,0,0
103,Ride,256845.6,0,0,0
104,Arrival,84981.59999999999,0,0,0
104,Reallocation,252727.19999999992,0,0,0
104,Ride,149054.4,0,0,0
105,Arrival,160180.11428571428,0,0,0
105,Ride,108442.39999999998,0,0,0
106,Arrival,163830.85714285713,0,0,0
106,Reallocation,326620.7999999999,0,0,0
106,Ride,111302.40000000002,0,0,0
106,Rideshare,198897.6000000001,0,0,0
107,Arrival,102917.76000000004,0,0,0
108,Arrival,171369.6,0,0,0
108,Reallocation,178833.59999999998,0,0,0
108,Rideshare,356875.19999999995,0,0,0
109,Arrival,261148.80000000002,0,0,0
109,Reallocation,103065.6,0,0,0
109,Ride,173078.39999999997,0,0,0
110,Arrival,210889.06666666665,0,0,0
110,Ride,88651.20000000003,0,0,0
111,Arrival,172372.8,0,0,0
111,Reallocation,266112.00000000006,0,0,0
111,Ride,132937.2,0,0,0
112,Arrival,190540.80000000005,0,0,0
112,Ride,106233.60000000002,0,0,0
112,Rideshare,129571.20000000004,0,0,0
113,Arrival,201924.79999999996,0,0,0
113,Ride,83938.80000000002,0,0,0
113,Rideshare,102167.99999999999,0,0,0
114,Arrival,142469.48571428572,0,0,0
115,Arrival,137189.48571428572,0,0,0
115,Ride,155126.40000000002,0,0,0
116,Arrival,185190.71999999997,0,0,0
116,Reallocation,212308.80000000008,0,0,0
116,Ride,89839.19999999998,0,0,0
116,Rideshare,216955.20000000004,0,0,0
117,Arrival,229606.08,0,0,0
117,Reallocation,38596.8,0,0,0
117,Ride,76876.8,0,0,0
117,Rideshare,327201.59999999986,0,0,0
118,Arrival,227219.52000000002,0,0,0
118,Reallocation,270177.6000000001,0,0,0
118,Ride,62568.00000000001,0,0,0
119,Arrival,110721.60000000002,0,0,0
119,Ride,121281.6,0,0,0
120,Arrival,247831.46666666673,0,0,0
120,Ride,174451.2,0,0,0
121,Arrival,197057.14285714278,0,0,0
122,Arrival,191545.19999999998,0,0,0
122,Ride,15364.8,0,0,0
123,Arrival,131670.0,0,0,0
123,Reallocation,495633.5999999999,0,0,0
123,Ride,127749.6,0,0,0
123,Rideshare,249743.99999999994,0,0,0
124,Arrival,183339.19999999998,0,0,0
124,Reallocation,400857.6,0,0,0
124,Ride,86592.00000000001,0,0,0
125,Arrival,190726.80000000005,0,0,0
125,Reallocation,323241.5999999999,0,0,0
125,Ride,184219.19999999995,0,0,0
125,Rideshare,260409.59999999998,0,0,0
126,Arrival,147499.73333333334,0,0,0
126,Ride,110897.60000000002,0,0,0
126,Rideshare,176668.8000000001,0,0,0
127,Arrival,262666.8,0,0,0
127,Ride,112226.4,0,0,0
128,Arrival,89221.43999999997,0,0,0
128,Ride,105335.99999999997,0,0,0
129,Arrival,192759.59999999995,0,0,0
129,Reallocation,335015.9999999998,0,0,0
129,Ride,88466.4,0,0,0
130,Arrival,139612.0,0,0,0
131,Arrival,88281.59999999998,0,0,0
131,Ride,33633.600000000006,0,0,0
132,Arrival,293158.79999999993,0,0,0
132,Ride,170227.20000000007,0,0,0
132,Rideshare,211569.60000000003,0,0,0
133,Arrival,239263.1999999999,0,0,0
133,Reallocation,117902.40000000002,0,0,0
134,Arrival,176800.80000000002,0,0,0
134,Reallocation,339081.5999999999,0,0,0
134,Ride,140342.40000000002,0,0,0
135,Arrival,226543.68,0,0,0
135,Reallocation,112939.2,0,0,0
135,Ride,153366.39999999997,0,0,0
135,Rideshare,158030.40000000002,0,0,0
136,Arrival,213523.20000000013,0,0,0
136,Ride,116160.00000000001,0,0,0
137,Arrival,209563.20000000004,0,0,0
137,Ride,60535.2,0,0,0
137,Rideshare,135326.4,0,0,0
138,Arrival,129706.97142857143,0,0,0
138,Reallocation,192508.79999999996,0,0,0
138,Ride,69414.40000000001,0,0,0
139,Arrival,109092.34285714288,0,0,0
139,Ride,83754.0,0,0,0
140,Arrival,174609.60000000006,0,0,0
140,Ride,90076.8,0,0,0
141,Arrival,193226.88,0,0,0
141,Ride,47942.39999999999,0,0,0
142,Arrival,180438.72000000003,0,0,0
142,Ride,87568.80000000002,0,0,0
143,Arrival,139832.00000000003,0,0,0
143,Reallocation,282136.7999999999,0,0,0
143,Ride,23020.8,0,0,0
144,Arrival,353020.8,0,0,0
144,Ride,304814.3999999999,0,0,0
145,Arrival,79587.20000000003,0,0,0
145,Ride,148332.8,0,0,0
146,Arrival,186542.39999999997,0,0,0
146,Ride,142850.4,0,0,0
147,Arrival,105367.67999999998,0,0,0
147,Reallocation,419495.9999999999,0,0,0
147,Ride,97257.60000000002,0,0,0
147,Rideshare,285489.6,0,0,0
148,Arrival,142837.19999999998,0,0,0
148,Ride,140976.0,0,0,0
149,Arrival,200653.2,0,0,0
149,Ride,93852.0,0,0,0
150,Arrival,124053.59999999998,0,0,0
150,Ride,187271.04000000004,0,0,0
150,Rideshare,210935.99999999997,0,0,0
151,Arrival,170311.68,0,0,0
151,Ride,119416.0,0,0,0
152,Arrival,107905.60000000002,0,0,0
152,Reallocation,250219.19999999987,0,0,0
152,Ride,129663.6,0,0,0
153,Arrival,189675.19999999995,0,0,0
153,Ride,78764.4,0,0,0
154,Ride,4118.4,0,0,0
155,Arrival,119081.60000000002,0,0,0
155,Ride,76823.99999999999,0,0,0
156,Arrival,131841.60000000003,0,0,0
156,Ride,138124.80000000002,0,0,0
157,Arrival,192376.79999999996,0,0,0
157,Ride,46534.399999999994,0,0,0
158,Arrival,21806.399999999998,0,0,0
158,Ride,86011.20000000004,0,0,0
159,Arrival,168812.15999999997,0,0,0
159,Ride,99263.99999999999,0,0,0
160,Arrival,178939.20000000004,0,0,0
160,Ride,130521.60000000002,0,0,0
161,Arrival,168590.40000000008,0,0,0
161,Ride,57446.399999999994,0,0,0
162,Arrival,100626.24000000002,0,0,0
162,Ride,44774.40000000001,0,0,0
163,Arrival,202263.59999999995,0,0,0
163,Ride,132739.2,0,0,0
164,Arrival,114069.12000000002,0,0,0
164,Ride,204652.80000000005,0,0,0
165,Arrival,76150.80000000002,0,0,0
165,Ride,130864.79999999999,0,0,0
166,Arrival,27350.4,0,0,0
166,Reallocation,202118.3999999999,0,0,0
166,Ride,79701.6,0,0,0
166,Rideshare,228043.2,0,0,0
167,Arrival,104315.2,0,0,0
167,Ride,90684.00000000001,0,0,0
168,Arrival,152592.0,0,0,0
168,Ride,147998.39999999994,0,0,0
169,Arrival,208401.59999999995,0,0,0
169,Reallocation,104755.2,0,0,0
169,Ride,137829.12,0,0,0
170,Arrival,81945.60000000002,0,0,0
170,Ride,57235.2,0,0,0
171,Arrival,169840.0,0,0,0
171,Ride,166865.6,0,0,0
172,Arrival,147932.40000000002,0,0,0
173,Arrival,263075.99999999994,0,0,0
173,Ride,86032.32,0,0,0
174,Arrival,11827.2,0,0,0
174,Ride,61459.200000000026,0,0,0
175,Arrival,245308.8,0,0,0
176,Arrival,26452.799999999996,0,0,0
176,Ride,195676.80000000005,0,0,0
177,Arrival,181143.59999999995,0,0,0
177,Ride,127485.59999999999,0,0,0
178,Arrival,48206.4,0,0,0
178,Ride,51163.2,0,0,0
179,Arrival,124947.42857142854,0,0,0
179,Ride,74500.8,0,0,0
180,Arrival,46978.80000000002,0,0,0
180,Ride,75042.0,0,0,0
181,Arrival,222288.0,0,0,0
181,Ride,167763.19999999995,0,0,0
182,Arrival,16896.0,0,0,0
182,Reallocation,63412.80000000001,0,0,0
182,Ride,12936.000000000002,0,0,0
183,Arrival,131239.68000000002,0,0,0
183,Reallocation,86697.6,0,0,0
183,Ride,178129.6,0,0,0
183,Rideshare,174451.19999999998,0,0,0
184,Arrival,141108.00000000003,0,0,0
184,Ride,0.0,0,0,0
185,Arrival,178464.00000000003,0,0,0
185,Reallocation,83001.59999999999,0,0,0
185,Ride,95884.79999999999,0,0,0
186,Arrival,142595.20000000004,0,0,0
186,Ride,74685.6,0,0,0
186,Rideshare,337391.9999999999,0,0,0
187,Arrival,17529.6,0,0,0
187,Rideshare,51110.40000000001,0,0,0
188,Arrival,98036.40000000002,0,0,0
188,Reallocation,206236.80000000002,0,0,0
188,Ride,152961.60000000003,0,0,0
189,Arrival,86891.2,0,0,0
189,Ride,141820.80000000002,0,0,0
190,Arrival,151417.19999999998,0,0,0
190,Ride,88739.20000000001,0,0,0
191,Arrival,102154.8,0,0,0
191,Ride,49618.8,0,0,0
191,Rideshare,283641.5999999999,0,0,0
192,Arrival,376833.59999999986,0,0,0
192,Ride,177971.19999999995,0,0,0
192,Rideshare,230630.3999999999,0,0,0
193,Arrival,105600.00000000003,0,0,0
193,Ride,73774.8,0,0,0
194,Arrival,132554.40000000002,0,0,0
194,Reallocation,275510.3999999999,0,0,0
194,Ride,169012.80000000002,0,0,0
195,Arrival,100399.20000000001,0,0,0
195,Ride,166513.6,0,0,0
195,Rideshare,295152.00000000006,0,0,0
196,Ride,106656.0,0,0,0
197,Arrival,121096.8,0,0,0
197,Reallocation,103065.6,0,0,0
197,Ride,76375.19999999998,0,0,0
198,Arrival,111795.2,0,0,0
198,Ride,160279.68,0,0,0
199,Arrival,73260.00000000003,0,0,0
199,Reallocation,217588.7999999999,0,0,0
199,Ride,56443.20000000001,0,0,0
200,Arrival,122267.2,0,0,0
200,Ride,122020.8,0,0,0
200,Rideshare,244780.80000000005,0,0,0
201,Arrival,165264.0,0,0,0
201,Reallocation,282902.39999999997,0,0,0
201,Ride,178780.80000000002,0,0,0
202,Arrival,178332.00000000006,0,0,0
202,Ride,129360.00000000001,0,0,0
