minute,type,VMT,origin_walk,dest_walk,total_walk
30,Arrival,147074.4,0,0,0
30,Reallocation,157080.00000000003,0,0,0
30,Ride,109759.46666666663,0,0,0
31,Arrival,160881.6,0,0,0
31,Reallocation,163363.20000000004,0,0,0
31,Ride,41923.200000000004,0,0,0
31,Rideshare,109876.80000000002,0,0,0
32,Arrival,112358.40000000002,0,0,0
32,Reallocation,163257.6,0,0,0
32,Ride,43929.59999999999,0,0,0
33,Arrival,99046.93333333333,0,0,0
33,Ride,93952.32,0,0,0
34,Arrival,121948.20000000001,0,0,0
34,Ride,125505.60000000002,0,0,0
35,Arrival,100320.00000000001,0,0,0
35,Reallocation,178112.0,0,0,0
35,Ride,68745.6,0,0,0
36,Arrival,136076.15999999997,0,0,0
36,Reallocation,152275.19999999992,0,0,0
36,Ride,82473.59999999999,0,0,0
36,Rideshare,213813.59999999992,0,0,0
37,Arrival,137892.47999999998,0,0,0
37,Reallocation,202487.9999999999,0,0,0
37,Ride,123314.40000000002,0,0,0
38,Arrival,120476.40000000002,0,0,0
38,Ride,29145.59999999999,0,0,0
39,Arrival,145912.8,0,0,0
39,Ride,90962.66666666667,0,0,0
39,Rideshare,136197.60000000006,0,0,0
40,Arrival,121533.86666666667,0,0,0
40,Reallocation,141398.4,0,0,0
40,Ride,79886.4,0,0,0
40,Rideshare,183427.19999999995,0,0,0
41,Arrival,175047.08571428573,0,0,0
41,Reallocation,154756.7999999999,0,0,0
41,Ride,46807.20000000001,0,0,0
42,Arrival,179579.39999999997,0,0,0
42,Reallocation,196204.79999999993,0,0,0
42,Ride,105853.43999999997,0,0,0
42,Rideshare,65049.6,0,0,0
43,Arrival,208040.79999999996,0,0,0
43,Reallocation,176932.8,0,0,0
43,Ride,8659.2,0,0,0
44,Arrival,149770.13333333333,0,0,0
44,Reallocation,206184.0,0,0,0
44,Ride,109771.2,0,0,0
45,Arrival,150321.6,0,0,0
45,Ride,75794.4,0,0,0
46,Arrival,91660.80000000002,0,0,0
47,Arrival,102577.19999999998,0,0,0
47,Reallocation,189076.8,0,0,0
47,Ride,117876.0,0,0,0
47,Rideshare,172286.4,0,0,0
48,Arrival,95960.22857142857,0,0,0
48,Reallocation,214262.4,0,0,0
48,Ride,61670.4,0,0,0
49,Arrival,148645.2,0,0,0
49,Dropped,78724.79999999999,0,0,0
50,Arrival,91858.80000000002,0,0,0
50,Reallocation,270283.19999999984,0,0,0
50,Ride,115064.4,0,0,0
50,Rideshare,188443.19999999992,0,0,0
51,Arrival,121651.19999999998,0,0,0
51,Ride,98404.11428571427,0,0,0
52,Arrival,167547.60000000003,0,0,0
52,Ride,108622.79999999999,0,0,0
53,Arrival,227409.60000000003,0,0,0
53,Dropped,95568.0,0,0,0
53,Ride,145516.80000000005,0,0,0
54,Arrival,136488.0,0,0,0
54,Dropped,152591.99999999994,0,0,0
54,Ride,88915.19999999998,0,0,0
55,Arrival,68745.6,0,0,0
55,Ride,5016.0,0,0,0
56,Arrival,155777.59999999998,0,0,0
56,Ride,46727.99999999998,0,0,0
57,Arrival,85456.79999999999,0,0,0
57,Ride,65384.0,0,0,0
58,Arrival,70224.0,0,0,0
58,Ride,74527.19999999998,0,0,0
59,Arrival,162993.59999999998,0,0,0
59,Reallocation,245731.19999999992,0,0,0
59,Ride,135643.19999999992,0,0,0
59,Rideshare,227251.2,0,0,0
60,Arrival,119591.99999999999,0,0,0
60,Ride,124227.84000000001,0,0,0
61,Arrival,176413.59999999995,0,0,0
61,Ride,71187.6,0,0,0
62,Arrival,115125.12,0,0,0
62,Ride,61696.799999999996,0,0,0
62,Rideshare,293145.5999999998,0,0,0
63,Arrival,113256.00000000001,0,0,0
63,Reallocation,140131.2,0,0,0
64,Arrival,172075.2,0,0,0
64,Dropped,101235.20000000001,0,0,0
64,Reallocation,113361.60000000005,0,0,0
64,Ride,82385.59999999999,0,0,0
65,Arrival,135722.39999999997,0,0,0
65,Dropped,161884.80000000002,0,0,0
65,Reallocation,149371.2,0,0,0
65,Ride,75451.2,0,0,0
66,Arrival,180549.6,0,0,0
66,Reallocation,280684.80000000005,0,0,0
66,Ride,90868.8,0,0,0
67,Arrival,120605.75999999998,0,0,0
67,Reallocation,168537.60000000003,0,0,0
67,Ride,73040.0,0,0,0
68,Arrival,58037.759999999995,0,0,0
68,Ride,66439.99999999999,0,0,0
69,Arrival,231545.60000000006,0,0,0
69,Reallocation,123340.80000000003,0,0,0
69,Ride,126051.20000000001,0,0,0
70,Arrival,58470.719999999994,0,0,0
70,Reallocation,114259.2,0,0,0
70,Ride,62814.4,0,0,0
70,Rideshare,145675.19999999995,0,0,0
71,Arrival,78064.8,0,0,0
71,Ride,51321.6,0,0,0
72,Arrival,65247.59999999999,0,0,0
72,Ride,105104.99999999999,0,0,0
72,Rideshare,125083.20000000007,0,0,0
73,Arrival,73518.72000000002,0,0,0
73,Ride,109284.26666666666,0,0,0
74,Arrival,59716.8,0,0,0
74,Reallocation,150374.40000000002,0,0,0
74,Ride,138800.63999999998,0,0,0
75,Arrival,215159.99999999997,0,0,0
75,Reallocation,113361.60000000005,0,0,0
75,Ride,143114.4,0,0,0
76,Arrival,216353.27999999997,0,0,0
76,Reallocation,128092.80000000002,0,0,0
76,Ride,141768.00000000003,0,0,0
77,Arrival,98588.15999999997,0,0,0
77,Ride,147787.20000000004,0,0,0
78,Arrival,164155.2,0,0,0
78,Ride,61336.0,0,0,0
79,Arrival,142348.8,0,0,0
79,Dropped,199583.99999999985,0,0,0
79,Reallocation,161832.0,0,0,0
79,Ride,115410.23999999995,0,0,0
80,Arrival,72600.00000000001,0,0,0
81,Arrival,134882.88,0,0,0
81,Ride,153172.8,0,0,0
82,Arrival,112675.2,0,0,0
82,Rideshare,106708.80000000006,0,0,0
83,Arrival,69167.99999999999,0,0,0
83,Dropped,112727.99999999999,0,0,0
83,Ride,4699.2,0,0,0
84,Arrival,26795.999999999996,0,0,0
84,Ride,133610.4,0,0,0
85,Arrival,44985.59999999999,0,0,0
85,Dropped,105811.19999999998,0,0,0
85,Ride,76366.4,0,0,0
86,Arrival,135713.59999999998,0,0,0
86,Reallocation,102088.79999999999,0,0,0
86,Ride,93420.79999999999,0,0,0
87,Arrival,186964.80000000002,0,0,0
87,Ride,59769.60000000002,0,0,0
88,Arrival,109150.79999999999,0,0,0
88,Reallocation,127934.40000000002,0,0,0
88,Ride,88044.0,0,0,0
89,Arrival,96096.0,0,0,0
89,Ride,87507.20000000001,0,0,0
89,Rideshare,29409.6,0,0,0
90,Arrival,132387.19999999998,0,0,0
90,Dropped,98683.20000000001,0,0,0
90,Ride,80176.8,0,0,0
91,Arrival,82061.75999999998,0,0,0
91,Ride,38614.4,0,0,0
92,Reallocation,72230.40000000001,0,0,0
92,Ride,57956.79999999999,0,0,0
93,Arrival,85993.60000000002,0,0,0
93,Dropped,20856.0,0,0,0
94,Arrival,68481.59999999999,0,0,0
94,Dropped,98630.4,0,0,0
94,Ride,111777.6,0,0,0
95,Arrival,112023.99999999996,0,0,0
95,Dropped,119222.40000000001,0,0,0
95,Ride,111408.00000000003,0,0,0
96,Arrival,89935.99999999999,0,0,0
96,Ride,83335.99999999999,0,0,0
96,Rideshare,260515.19999999987,0,0,0
97,Arrival,112965.6,0,0,0
97,Dropped,83661.59999999998,0,0,0
97,Ride,40321.6,0,0,0
98,Arrival,80080.0,0,0,0
98,Dropped,101956.79999999999,0,0,0
98,Reallocation,60984.00000000001,0,0,0
98,Ride,40233.59999999999,0,0,0
98,Rideshare,112728.00000000003,0,0,0
99,Arrival,255974.39999999985,0,0,0
99,Ride,58467.200000000004,0,0,0
100,Arrival,68983.20000000001,0,0,0
100,Ride,59769.59999999999,0,0,0
101,Arrival,35807.2,0,0,0
101,Dropped,77827.2,0,0,0
102,Arrival,95092.80000000002,0,0,0
102,Reallocation,177091.19999999998,0,0,0
102,Ride,145939.2,0,0,0
103,Arrival,42055.2,0,0,0
103,Ride,185196.0,0,0,0
104,Reallocation,176563.19999999998,0,0,0
104,Ride,101481.59999999999,0,0,0
