minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
651,10544.044554455446,1848.180693069307,107.77475247524752,255.27227722772278
652,10590.858490566037,1797.9528301886792,111.18867924528301,252.66037735849056
653,10678.106194690265,1714.283185840708,107.61061946902655,238.91150442477877
654,10564.29187817259,1826.1370558375634,109.57106598984771,250.18527918781726
655,10584.114583333334,1807.28125,108.60416666666667,261.1979166666667
656,10683.692913385827,1710.716535433071,105.59055118110236,254.0551181102362
657,10571.235897435898,1813.425641025641,115.33846153846154,258.61538461538464
658,10595.731481481482,1785.7685185185185,118.5,251.2685185185185
659,10687.64,1694.36,118.0,235.848
660,10434.451748251748,1938.4083916083916,127.13986013986013,270.3370629370629
661,10346.7265625,2026.8203125,126.453125,292.8046875
662,10438.16,1936.7,125.14,277.3
663,10297.849484536082,2070.3711340206187,131.77938144329897,292.7340206185567
664,10327.20610687023,2041.2442748091603,131.54961832061068,282.58015267175574
665,10434.897959183674,1934.639455782313,130.4625850340136,263.40816326530614
666,10324.958785249457,2043.4859002169198,131.55531453362255,265.83947939262475
667,10386.731092436974,1984.8067226890757,128.46218487394958,261.4117647058824
668,10488.586776859504,1886.2561983471073,125.15702479338843,249.70247933884298
669,10357.980306345733,2014.4660831509848,127.55361050328227,258.1881838074398
670,10376.350877192983,1996.0526315789473,127.59649122807018,258.13157894736844
671,10469.926229508197,1906.1475409836066,123.92622950819673,247.21311475409837
672,10342.860369609856,2034.2258726899383,122.91375770020534,258.57084188911705
673,10385.205673758865,1992.241134751773,122.55319148936171,256.34751773049646
674,10489.682926829268,1889.7154471544716,120.60162601626017,240.79674796747966
675,10342.248532289628,2033.0117416829746,124.73972602739725,255.21526418786692
676,10376.503649635037,2001.1678832116788,122.32846715328468,248.32116788321167
677,10493.028368794327,1887.77304964539,119.19858156028369,235.36879432624113
678,10375.978723404256,2005.372340425532,118.64893617021276,247.15106382978723
679,10422.957264957266,1961.1196581196582,115.92307692307692,240.14529914529913
680,10529.593984962406,1856.3157894736842,114.09022556390977,231.51127819548873
681,10414.476821192053,1970.2604856512141,115.2626931567329,250.60706401766004
