,0
171058,136
171059,207
171060,207
171061,231
171062,231
171063,117
171064,117
171065,237
171066,237
171067,231
171068,231
171069,122
171070,122
171071,231
171072,231
171073,134
171074,134
171075,160
171076,160
171077,231
171078,231
171079,244
171080,244
171081,231
171082,231
171083,41
171084,41
171085,151
171086,151
171087,231
171088,231
171089,73
171090,73
171091,176
171092,176
171093,136
171094,136
171095,231
171096,231
171097,131
171098,131
171099,0
171100,0
171101,218
171102,218
171103,117
171104,117
171105,231
171106,231
171107,192
171108,192
171109,30
171110,30
171111,9
171112,9
171113,231
171114,231
171115,73
171116,73
171117,34
171118,34
171119,65
171120,65
171121,231
171122,231
171123,175
171124,175
171125,231
171126,231
171127,201
171128,201
171129,231
171130,231
171131,0
171132,0
171133,221
171134,221
171135,9
171136,9
171137,231
171138,231
171139,107
171140,107
171141,107
171142,107
171143,107
171144,107
171145,231
171146,231
171147,231
171148,231
171149,231
171150,231
171151,0
171152,0
171153,131
171154,131
171155,9
171156,9
171157,231
171158,231
171159,87
171160,87
171161,231
171162,231
171163,73
171164,73
171165,237
171166,237
171167,231
171168,194
171169,237
171170,237
171171,48
171172,48
171173,248
171174,248
171175,199
171176,199
171177,194
171178,231
171179,122
171180,122
171181,231
171182,231
171183,229
171184,229
171185,144
171186,144
171187,9
171188,9
171189,0
171190,0
171191,231
171192,231
171193,203
171194,203
171195,231
171196,231
171197,245
171198,245
171199,122
171200,122
171201,19
171202,19
171203,231
171204,231
171205,73
171206,73
171207,48
171208,48
171209,107
171210,107
171211,231
171212,231
171213,71
171214,71
171215,231
171216,231
171217,60
171218,60
171219,231
171220,12
171221,121
171222,121
171223,12
171224,12
171225,6
171226,6
171227,12
171228,12
171229,173
171230,173
171231,12
171232,12
171233,19
171234,19
171235,19
171236,19
171237,204
171238,204
171239,12
171240,12
171241,116
171242,116
171243,12
171244,12
171245,196
171246,196
171247,229
171248,229
171249,196
171250,196
171251,19
171252,19
171253,12
171254,12
171255,65
171256,65
171257,237
171258,237
171259,12
171260,12
171261,25
171262,25
171263,12
171264,12
171265,160
171266,160
171267,12
171268,12
171269,54
171270,54
171271,156
171272,156
171273,245
171274,245
171275,199
171276,199
171277,12
171278,12
171279,202
171280,202
171281,108
171282,108
171283,53
171284,53
171285,12
171286,12
171287,103
171288,103
171289,202
171290,202
171291,12
171292,12
171293,210
171294,210
171295,179
171296,179
171297,229
171298,229
171299,12
171300,72
171301,19
171302,19
171303,72
171304,14
171305,169
171306,169
171307,9
171308,9
171309,205
171310,205
171311,14
171312,91
171313,57
171314,57
171315,91
171316,14
171317,128
171318,128
171319,73
171320,73
171321,73
171322,73
171323,73
171324,73
171325,128
171326,128
171327,14
171328,61
171329,61
171330,61
171331,28
171332,28
171333,28
171334,28
171335,247
171336,247
171337,247
171338,247
171339,247
171340,247
171341,28
171342,28
171343,28
171344,28
171345,61
171346,61
171347,61
171348,14
171349,202
171350,202
171351,14
171352,14
171353,201
171354,201
171355,201
171356,201
171357,244
171358,244
171359,48
171360,48
171361,131
171362,131
171363,14
171364,91
171365,48
171366,48
171367,91
171368,91
171369,117
171370,117
171371,134
171372,134
171373,117
171374,117
171375,248
171376,248
171377,91
171378,14
171379,107
171380,107
171381,108
171382,108
171383,131
171384,131
171385,14
171386,165
171387,187
171388,187
171389,113
171390,113
171391,90
171392,90
171393,165
171394,91
171395,9
171396,9
171397,19
171398,19
171399,6
171400,6
171401,91
171402,229
171403,173
171404,173
171405,229
171406,91
171407,48
171408,48
171409,245
171410,245
171411,136
171412,136
171413,91
171414,14
171415,192
171416,192
171417,78
171418,78
171419,163
171420,163
171421,14
171422,14
171423,134
171424,134
171425,248
171426,248
171427,134
171428,134
171429,134
171430,134
171431,48
171432,48
171433,14
171434,14
171435,66
171436,66
171437,14
171438,14
171439,60
171440,60
171441,192
171442,192
171443,14
171444,14
171445,60
171446,60
171447,65
171448,65
171449,14
171450,14
171451,199
171452,199
171453,9
171454,9
171455,199
171456,199
171457,14
171458,14
171459,37
171460,37
171461,59
171462,59
171463,37
171464,37
171465,14
171466,14
171467,243
171468,243
171469,19
171470,19
171471,201
171472,201
171473,14
171474,91
171475,61
171476,61
171477,91
171478,29
171479,210
171480,210
171481,29
171482,91
171483,156
171484,156
171485,149
171486,149
171487,87
171488,87
171489,91
171490,91
171491,65
171492,65
171493,160
171494,160
171495,152
171496,152
171497,91
171498,91
171499,81
171500,81
171501,91
171502,49
171503,245
171504,245
171505,49
171506,14
171507,60
171508,60
171509,14
171510,14
171511,201
171512,201
171513,14
171514,91
171515,156
171516,156
171517,244
171518,244
171519,156
171520,156
171521,156
171522,156
171523,91
171524,14
171525,156
171526,156
171527,196
171528,196
171529,19
171530,19
171531,14
171532,14
171533,108
171534,108
171535,14
171536,29
171537,144
171538,144
171539,61
171540,61
171541,9
171542,9
171543,29
171544,14
171545,179
171546,179
171547,221
171548,221
171549,53
171550,53
171551,41
171552,41
171553,14
171554,91
171555,144
171556,144
171557,91
171558,14
171559,248
171560,248
171561,244
171562,244
171563,117
171564,117
171565,73
171566,73
171567,14
171568,14
171569,171
171570,171
171571,61
171572,61
171573,171
171574,171
171575,207
171576,207
171577,14
171578,14
171579,156
171580,156
171581,48
171582,48
171583,210
171584,210
171585,126
171586,126
171587,14
171588,14
171589,19
171590,19
171591,116
171592,116
171593,9
171594,9
171595,14
171596,14
171597,201
171598,201
171599,159
171600,159
171601,14
171602,91
171603,65
171604,65
171605,49
171606,49
171607,243
171608,243
171609,91
171610,91
171611,199
171612,199
171613,91
171614,14
171615,210
171616,210
171617,179
171618,179
171619,0
171620,0
171621,179
171622,179
171623,14
171624,238
171625,33
171626,33
171627,238
171628,14
171629,95
171630,95
171631,14
171632,14
171633,19
171634,19
171635,73
171636,73
171637,48
171638,48
171639,14
171640,91
171641,173
171642,173
171643,229
171644,229
171645,160
171646,160
171647,91
171648,14
171649,65
171650,65
171651,14
171652,14
171653,248
171654,248
171655,14
171656,14
171657,73
171658,73
171659,61
171660,61
171661,219
171662,219
171663,14
171664,91
171665,202
171666,202
171667,91
171668,14
171669,103
171670,103
171671,100
171672,100
171673,57
171674,57
171675,14
171676,91
171677,144
171678,144
171679,91
171680,14
171681,144
171682,144
171683,14
171684,91
171685,199
171686,199
171687,210
171688,210
171689,61
171690,61
171691,91
171692,14
171693,199
171694,199
171695,9
171696,9
171697,9
171698,9
171699,14
171700,14
171701,24
171702,24
171703,30
171704,30
171705,60
171706,60
171707,14
171708,14
171709,244
171710,244
171711,248
171712,248
171713,9
171714,9
171715,14
171716,14
171717,245
171718,245
171719,107
171720,107
171721,245
171722,245
171723,248
171724,248
171725,3
171726,3
171727,14
171728,227
171729,229
171730,229
171731,227
171732,14
171733,99
171734,99
171735,14
171736,14
171737,164
171738,164
171739,59
171740,59
171741,34
171742,34
171743,14
171744,14
171745,0
171746,0
171747,116
171748,116
171749,229
171750,229
171751,14
171752,90
171753,152
171754,152
171755,90
171756,91
171757,160
171758,160
171759,91
171760,91
171761,134
171762,134
171763,57
171764,57
171765,229
171766,229
171767,91
171768,14
171769,131
171770,131
171771,61
171772,61
171773,131
171774,131
171775,14
171776,24
171777,196
171778,196
171779,24
171780,63
171781,57
171782,57
171783,19
171784,19
171785,244
171786,244
171787,63
171788,63
171789,65
171790,65
171791,63
171792,63
171793,218
171794,218
171795,239
171796,239
171797,112
171798,112
171799,63
171800,63
171801,245
171802,245
171803,19
171804,19
171805,210
171806,210
171807,63
171808,63
171809,204
171810,204
171811,204
171812,204
171813,204
171814,204
171815,63
171816,63
171817,73
171818,73
171819,210
171820,210
171821,248
171822,248
171823,63
171824,63
171825,61
171826,61
171827,9
171828,9
171829,61
171830,61
171831,202
171832,202
171833,63
171834,63
171835,128
171836,128
171837,63
171838,63
171839,169
171840,169
171841,63
171842,63
171843,99
171844,99
171845,179
171846,179
171847,99
171848,99
171849,14
171850,14
171851,63
171852,63
171853,60
171854,60
171855,196
171856,196
171857,30
171858,30
171859,63
171860,63
171861,0
171862,0
171863,73
171864,73
171865,248
171866,248
171867,63
171868,63
171869,244
171870,244
171871,19
171872,19
171873,63
171874,63
171875,0
171876,0
171877,160
171878,160
171879,63
171880,63
171881,242
171882,242
171883,63
171884,63
171885,107
171886,107
171887,245
171888,245
171889,107
171890,107
171891,63
171892,63
171893,60
171894,60
171895,63
171896,63
171897,192
171898,192
171899,30
171900,30
171901,136
171902,136
171903,63
171904,63
171905,116
171906,116
171907,179
171908,179
171909,107
171910,107
171911,179
171912,179
171913,19
171914,19
171915,63
171916,63
171917,117
171918,117
171919,178
171920,178
171921,53
171922,53
171923,63
171924,63
171925,248
171926,248
171927,144
171928,144
171929,144
171930,144
171931,63
171932,63
171933,117
171934,117
171935,63
171936,63
171937,34
171938,34
171939,196
171940,196
171941,73
171942,73
171943,63
171944,106
171945,10
171946,10
171947,106
171948,63
171949,104
171950,104
171951,103
171952,103
171953,104
171954,104
171955,116
171956,116
171957,63
171958,63
171959,199
171960,199
171961,159
171962,159
171963,63
171964,199
171965,150
171966,150
171967,199
171968,63
171969,180
171970,180
171971,63
171972,63
171973,71
171974,71
171975,63
171976,63
171977,229
171978,229
171979,229
171980,229
171981,219
171982,219
171983,31
171984,31
171985,31
171986,31
171987,31
171988,31
171989,237
171990,237
171991,31
171992,31
171993,4
171994,4
171995,4
171996,4
171997,219
171998,219
171999,219
172000,219
172001,10
172002,10
172003,121
172004,121
172005,63
172006,63
172007,34
172008,34
172009,196
172010,196
172011,210
172012,210
172013,63
172014,63
172015,128
172016,128
172017,131
172018,131
172019,205
172020,205
172021,63
172022,63
172023,77
172024,77
172025,63
172026,63
172027,19
172028,19
172029,63
172030,63
172031,73
172032,73
172033,237
172034,237
172035,65
172036,65
172037,63
172038,63
172039,65
172040,65
172041,237
172042,237
172043,108
172044,108
172045,237
172046,237
172047,63
172048,63
172049,199
172050,199
172051,117
172052,117
172053,199
172054,199
172055,63
172056,63
172057,219
172058,219
172059,131
172060,131
172061,201
172062,201
172063,63
172064,63
172065,203
172066,203
172067,63
172068,63
172069,107
172070,107
172071,199
172072,199
172073,248
172074,248
172075,63
172076,63
172077,0
172078,0
172079,210
172080,210
172081,116
172082,116
172083,63
172084,63
172085,117
172086,117
172087,63
172088,63
172089,245
172090,245
172091,219
172092,219
172093,218
172094,218
172095,63
172096,63
172097,116
172098,116
172099,63
172100,63
172101,59
172102,59
172103,63
172104,63
172105,144
172106,144
172107,144
172108,144
172109,169
172110,169
172111,25
172112,25
172113,178
172114,178
172115,63
172116,63
172117,244
172118,244
172119,54
172120,54
172121,122
172122,122
172123,63
172124,63
172125,0
172126,0
172127,126
172128,126
172129,247
172130,247
172131,63
172132,63
172133,54
172134,54
172135,63
172136,63
172137,9
172138,9
172139,207
172140,207
172141,87
172142,87
172143,63
172144,63
172145,158
172146,158
172147,229
172148,229
172149,218
172150,218
172151,63
172152,63
172153,117
172154,117
172155,159
172156,159
172157,63
172158,63
172159,34
172160,34
172161,219
172162,219
172163,63
172164,63
172165,103
172166,103
172167,63
172168,63
172169,248
172170,248
172171,63
172172,63
172173,204
172174,204
172175,9
172176,9
172177,9
172178,9
172179,219
172180,219
172181,219
172182,219
172183,219
172184,219
172185,171
172186,171
172187,171
172188,171
172189,53
172190,53
172191,53
172192,53
172193,53
172194,53
172195,200
172196,200
172197,200
172198,200
172199,93
172200,93
172201,93
172202,93
172203,28
172204,28
172205,63
172206,63
172207,195
172208,195
172209,42
172210,42
172211,22
172212,22
172213,207
172214,207
172215,63
172216,63
172217,73
172218,73
172219,63
172220,63
172221,203
172222,203
172223,63
172224,155
172225,219
172226,219
172227,155
172228,23
172229,116
172230,116
172231,23
172232,23
172233,117
172234,117
172235,93
172236,93
172237,53
172238,53
172239,23
172240,23
172241,0
172242,0
172243,9
172244,9
172245,23
172246,63
172247,43
172248,43
172249,223
172250,223
172251,63
172252,84
172253,61
172254,61
172255,179
172256,179
172257,206
172258,206
172259,179
172260,179
172261,164
172262,164
172263,84
172264,63
172265,9
172266,9
172267,103
172268,103
172269,103
172270,103
172271,9
172272,9
172273,9
172274,9
172275,9
172276,9
172277,0
172278,0
172279,0
172280,0
172281,63
172282,90
172283,69
172284,69
172285,182
172286,182
172287,119
172288,119
172289,90
172290,23
172291,131
172292,131
172293,200
172294,200
172295,207
172296,207
172297,23
172298,23
172299,227
172300,227
172301,65
172302,65
172303,196
172304,196
172305,23
172306,155
172307,103
172308,103
172309,9
172310,9
172311,229
172312,229
172313,155
172314,152
172315,54
172316,54
172317,152
172318,23
172319,199
172320,199
172321,219
172322,219
172323,199
172324,199
172325,23
172326,155
172327,116
172328,116
172329,210
172330,210
172331,229
172332,229
172333,155
172334,23
172335,19
172336,19
172337,179
172338,179
172339,131
172340,131
172341,105
172342,105
172343,23
172344,155
172345,59
172346,59
172347,59
172348,59
172349,155
172350,23
172351,19
172352,19
172353,34
172354,34
172355,19
172356,19
172357,117
172358,117
172359,218
172360,218
172361,23
172362,23
172363,19
172364,19
172365,218
172366,218
172367,61
172368,61
172369,23
172370,23
172371,229
172372,229
172373,23
172374,23
172375,229
172376,229
172377,23
172378,155
172379,221
172380,221
172381,0
172382,0
172383,48
172384,48
172385,155
172386,23
172387,229
172388,229
172389,23
172390,23
172391,131
172392,131
172393,9
172394,9
172395,218
172396,218
172397,23
172398,155
172399,6
172400,6
172401,155
172402,23
172403,130
172404,130
172405,130
172406,130
172407,108
172408,108
172409,23
172410,155
172411,104
172412,104
172413,149
172414,149
172415,149
172416,149
172417,155
172418,155
172419,14
172420,14
172421,237
172422,237
172423,155
172424,155
172425,6
172426,6
172427,144
172428,144
172429,103
172430,103
172431,155
172432,23
172433,130
172434,130
172435,23
172436,14
172437,99
172438,23
172439,105
172440,105
172441,136
172442,136
172443,9
172444,9
172445,23
172446,155
172447,203
172448,203
172449,144
172450,144
172451,248
172452,248
172453,155
172454,23
172455,136
172456,136
172457,23
172458,155
172459,66
172460,66
172461,221
172462,221
172463,149
172464,149
172465,155
172466,23
172467,227
172468,227
172469,28
172470,28
172471,23
172472,155
172473,81
172474,81
172475,155
172476,106
172477,225
172478,225
172479,143
172480,143
172481,225
172482,225
172483,45
172484,45
172485,205
172486,205
172487,106
172488,155
172489,9
172490,9
172491,9
172492,9
172493,9
172494,9
172495,105
172496,105
172497,178
172498,178
172499,155
172500,155
172501,116
172502,116
172503,199
172504,199
172505,199
172506,199
172507,61
172508,61
172509,155
172510,155
172511,164
172512,164
172513,194
172514,194
172515,60
172516,60
172517,155
172518,125
172519,31
172520,31
172521,43
172522,43
172523,31
172524,31
172525,225
172526,225
172527,125
172528,23
172529,169
172530,169
172531,179
172532,179
172533,4
172534,4
172535,179
172536,179
172537,207
172538,207
172539,23
172540,23
172541,121
172542,121
172543,205
172544,205
172545,103
172546,103
172547,23
172548,23
172549,60
172550,60
172551,23
172552,23
172553,126
172554,126
172555,9
172556,9
172557,229
172558,229
172559,23
172560,155
172561,49
172562,49
172563,155
172564,23
172565,134
172566,134
172567,23
172568,155
172569,28
172570,28
172571,197
172572,197
172573,119
172574,119
172575,155
172576,23
172577,219
172578,219
172579,126
172580,126
172581,203
172582,203
172583,23
172584,23
172585,248
172586,248
172587,237
172588,237
172589,192
172590,192
172591,218
172592,218
172593,23
172594,23
172595,200
172596,200
172597,23
172598,63
172599,9
172600,9
172601,219
172602,219
172603,144
172604,144
172605,61
172606,61
172607,63
172608,23
172609,66
172610,66
172611,23
172612,23
172613,245
172614,245
172615,196
172616,196
172617,218
172618,218
172619,219
172620,219
172621,103
172622,103
172623,23
172624,23
172625,14
172626,14
172627,23
172628,155
172629,194
172630,194
172631,155
172632,155
172633,73
172634,73
172635,19
172636,19
172637,126
172638,126
172639,155
172640,23
172641,136
172642,136
172643,103
172644,103
172645,23
172646,155
172647,169
172648,169
172649,155
172650,155
172651,108
172652,108
172653,131
172654,131
172655,108
172656,108
172657,147
172658,147
172659,155
172660,23
172661,34
172662,34
172663,9
172664,9
172665,136
172666,136
172667,23
172668,155
172669,207
172670,207
172671,155
172672,63
172673,107
172674,107
172675,107
172676,107
172677,107
172678,107
172679,63
172680,23
172681,62
172682,62
172683,10
172684,10
172685,62
172686,62
172687,23
172688,23
172689,77
172690,77
172691,48
172692,48
172693,218
172694,218
172695,23
172696,155
172697,196
172698,196
172699,219
172700,219
172701,247
172702,247
172703,155
172704,155
172705,188
172706,188
172707,155
172708,155
172709,245
172710,245
172711,179
172712,179
172713,149
172714,149
172715,221
172716,221
172717,149
172718,149
172719,155
172720,155
172721,117
172722,117
172723,179
172724,179
172725,229
172726,229
172727,103
172728,103
172729,155
172730,155
172731,237
172732,237
172733,99
172734,99
172735,237
172736,237
172737,99
172738,99
172739,173
172740,173
172741,155
172742,23
172743,19
172744,19
172745,199
172746,199
172747,196
172748,196
172749,23
172750,155
172751,30
172752,30
172753,155
172754,23
172755,41
172756,41
172757,136
172758,136
172759,41
172760,41
172761,23
172762,155
172763,156
172764,156
172765,155
172766,90
172767,83
172768,83
172769,222
172770,222
172771,108
172772,108
172773,113
172774,113
172775,90
172776,155
172777,9
172778,9
172779,116
172780,116
172781,73
172782,73
172783,155
172784,23
172785,105
172786,105
172787,23
172788,106
172789,121
172790,121
172791,247
172792,247
172793,247
172794,247
172795,106
172796,155
172797,237
172798,237
172799,210
172800,210
172801,0
172802,0
172803,192
172804,192
172805,155
172806,63
172807,134
172808,134
172809,229
172810,229
172811,218
172812,218
172813,63
172814,155
172815,6
172816,6
172817,134
172818,134
172819,131
172820,131
172821,86
172822,86
172823,155
172824,155
172825,205
172826,205
172827,155
172828,23
172829,107
172830,107
172831,117
172832,117
172833,9
172834,9
172835,23
172836,23
172837,60
172838,60
172839,23
172840,23
172841,150
172842,150
172843,248
172844,248
172845,23
172846,23
172847,84
172848,84
172849,23
172850,228
172851,71
172852,71
172853,228
172854,63
172855,206
172856,206
172857,63
172858,228
172859,206
172860,206
172861,117
172862,117
172863,6
172864,6
172865,228
172866,228
172867,103
172868,103
172869,171
172870,171
172871,108
172872,108
172873,228
172874,228
172875,105
172876,105
172877,19
172878,19
172879,228
172880,228
172881,136
172882,136
172883,228
172884,228
172885,244
172886,244
172887,73
172888,73
172889,173
172890,173
172891,210
172892,210
172893,228
172894,228
172895,160
172896,160
172897,228
172898,228
172899,73
172900,73
172901,128
172902,128
172903,192
172904,192
172905,228
172906,228
172907,219
172908,219
172909,228
172910,90
172911,41
172912,41
172913,90
172914,228
172915,95
172916,95
172917,228
172918,228
172919,24
172920,24
172921,65
172922,65
172923,61
172924,61
172925,228
172926,228
172927,248
172928,248
172929,228
172930,63
172931,99
172932,99
172933,63
172934,208
172935,10
172936,10
172937,208
172938,208
172939,105
172940,105
172941,199
172942,199
172943,6
172944,6
172945,208
172946,208
172947,134
172948,134
172949,61
172950,61
172951,134
172952,134
172953,208
172954,63
172955,30
172956,30
172957,63
172958,208
172959,107
172960,107
172961,237
172962,237
172963,208
172964,208
172965,107
172966,107
172967,60
172968,60
172969,122
172970,122
172971,208
172972,63
172973,178
172974,178
172975,32
172976,32
172977,178
172978,178
172979,63
172980,208
172981,227
172982,227
172983,136
172984,136
172985,219
172986,219
172987,208
172988,208
172989,179
172990,179
172991,10
172992,10
172993,179
172994,179
172995,136
172996,136
172997,9
172998,9
172999,208
173000,208
173001,152
173002,152
173003,208
173004,208
173005,107
173006,107
173007,208
173008,106
173009,67
173010,67
173011,179
173012,179
173013,112
173014,112
173015,147
173016,147
173017,106
173018,208
173019,194
173020,194
173021,146
173022,146
173023,59
173024,59
173025,208
173026,208
173027,14
173028,14
173029,208
173030,208
173031,32
173032,32
173033,208
173034,63
173035,192
173036,192
173037,24
173038,24
173039,164
173040,164
173041,30
173042,30
173043,0
173044,0
173045,63
173046,63
173047,116
173048,116
173049,9
173050,9
173051,68
173052,68
173053,63
173054,63
173055,103
173056,103
173057,19
173058,19
173059,57
173060,57
173061,63
173062,208
173063,61
173064,61
173065,61
173066,61
173067,9
173068,9
173069,9
173070,9
173071,225
173072,225
173073,225
173074,225
173075,31
173076,31
173077,237
173078,237
173079,208
173080,208
173081,61
173082,61
173083,0
173084,0
173085,248
173086,248
173087,208
173088,208
173089,134
173090,134
173091,136
173092,136
173093,227
173094,227
173095,207
173096,207
173097,208
173098,208
173099,60
173100,60
173101,208
173102,208
173103,6
173104,6
173105,192
173106,192
173107,24
173108,24
173109,208
173110,63
173111,61
173112,61
173113,63
173114,208
173115,194
173116,194
173117,24
173118,24
173119,6
173120,6
173121,208
173122,63
173123,65
173124,65
173125,63
173126,208
173127,9
173128,9
173129,169
173130,169
173131,9
173132,9
173133,208
173134,63
173135,245
173136,245
173137,153
173138,153
173139,173
173140,173
173141,173
173142,173
173143,63
173144,90
173145,88
173146,88
173147,207
173148,207
173149,32
173150,32
173151,90
173152,208
173153,158
173154,158
173155,103
173156,103
173157,77
173158,77
173159,208
173160,208
173161,131
173162,131
173163,103
173164,103
173165,208
173166,63
173167,34
173168,34
173169,63
173170,192
173171,11
173172,11
173173,192
173174,208
173175,99
173176,99
173177,208
173178,181
173179,244
173180,244
173181,65
173182,65
173183,244
173184,244
173185,81
173186,81
173187,181
173188,66
173189,164
173190,164
173191,66
173192,23
173193,99
173194,99
173195,153
173196,153
173197,243
173198,243
173199,23
173200,23
173201,71
173202,71
173203,23
173204,23
173205,30
173206,30
173207,131
173208,131
173209,4
173210,4
173211,23
173212,23
173213,14
173214,14
173215,153
173216,153
173217,153
173218,153
173219,99
173220,99
173221,14
173222,14
173223,23
173224,181
173225,246
173226,246
173227,99
173228,99
173229,153
173230,153
173231,181
173232,23
173233,131
173234,131
173235,9
173236,9
173237,178
173238,178
173239,23
173240,63
173241,14
173242,14
173243,63
173244,181
173245,128
173246,128
173247,181
173248,106
173249,53
173250,53
173251,237
173252,237
173253,106
173254,63
173255,0
173256,0
173257,63
173258,23
173259,14
173260,14
173261,173
173262,173
173263,173
173264,173
173265,23
173266,23
173267,192
173268,192
173269,23
173270,23
173271,131
173272,131
173273,160
173274,160
173275,23
173276,181
173277,103
173278,103
173279,181
173280,23
173281,134
173282,134
173283,134
173284,134
173285,9
173286,9
173287,9
173288,9
173289,100
173290,100
173291,100
173292,100
173293,100
173294,100
173295,93
173296,93
173297,93
173298,93
173299,200
173300,200
173301,200
173302,200
173303,9
173304,9
173305,9
173306,9
173307,205
173308,205
173309,205
173310,205
173311,23
173312,23
173313,246
173314,246
173315,23
173316,63
173317,246
173318,246
173319,63
173320,181
173321,153
173322,153
173323,181
173324,90
173325,42
173326,42
173327,225
173328,225
173329,121
173330,121
173331,100
173332,100
173333,90
173334,181
173335,153
173336,153
173337,181
173338,106
173339,200
173340,200
173341,178
173342,178
173343,200
173344,200
173345,10
173346,10
173347,106
173348,63
173349,153
173350,153
173351,246
173352,246
173353,153
173354,153
173355,63
173356,63
173357,71
173358,71
173359,63
173360,63
173361,172
173362,172
173363,97
173364,97
173365,211
173366,211
173367,63
173368,181
173369,31
173370,31
173371,181
173372,181
173373,83
173374,83
173375,181
173376,181
173377,176
173378,176
173379,181
173380,181
173381,48
173382,48
173383,181
173384,63
173385,113
173386,113
173387,168
173388,168
173389,63
173390,181
173391,221
173392,221
173393,181
173394,84
173395,130
173396,130
173397,9
173398,9
173399,84
173400,155
173401,45
173402,45
173403,45
173404,45
173405,225
173406,225
173407,190
173408,190
173409,22
173410,22
173411,155
173412,194
173413,179
173414,179
173415,194
173416,194
173417,121
173418,121
173419,194
173420,194
173421,86
173422,86
173423,194
173424,90
173425,143
173426,143
173427,223
173428,223
173429,38
173430,38
173431,90
173432,155
173433,112
173434,112
173435,155
173436,84
173437,41
173438,41
173439,84
173440,84
173441,43
173442,43
173443,207
173444,207
173445,121
173446,121
173447,84
173448,155
173449,4
173450,4
173451,86
173452,86
173453,108
173454,108
173455,155
173456,155
173457,97
173458,97
173459,237
173460,237
173461,5
173462,5
173463,155
173464,84
173465,171
173466,171
173467,84
173468,84
173469,197
173470,197
173471,248
173472,248
173473,245
173474,245
173475,84
173476,155
173477,10
173478,10
173479,43
173480,43
173481,108
173482,108
173483,88
173484,88
173485,155
173486,84
173487,195
173488,195
173489,4
173490,4
173491,84
173492,84
173493,211
173494,211
173495,84
173496,84
173497,112
173498,112
173499,43
173500,43
173501,22
173502,22
173503,84
173504,84
173505,222
173506,222
173507,239
173508,239
173509,42
173510,42
173511,84
173512,155
173513,70
173514,70
173515,168
173516,168
173517,223
173518,223
173519,155
173520,90
173521,48
173522,48
173523,201
173524,201
173525,48
173526,48
173527,90
173528,181
173529,240
173530,240
173531,181
173532,181
173533,183
173534,183
173535,181
173536,181
173537,237
173538,237
173539,179
173540,179
173541,222
173542,222
173543,181
173544,181
173545,10
173546,10
173547,181
173548,181
173549,179
173550,179
173551,242
173552,242
173553,248
173554,248
173555,181
173556,181
173557,94
173558,94
173559,7
173560,7
173561,147
173562,147
173563,181
173564,72
173565,108
173566,108
173567,72
173568,66
173569,223
173570,223
173571,66
173572,181
173573,119
173574,119
173575,168
173576,168
173577,119
173578,119
173579,181
173580,54
173581,21
173582,21
173583,237
173584,237
173585,54
173586,54
173587,67
173588,67
173589,237
173590,237
173591,54
173592,181
173593,38
173594,38
173595,47
173596,47
173597,32
173598,32
173599,181
173600,181
173601,172
173602,172
173603,181
173604,54
173605,70
173606,70
173607,67
173608,67
173609,22
173610,22
173611,222
173612,222
173613,54
173614,54
173615,121
173616,121
173617,237
173618,237
173619,54
173620,54
173621,189
173622,189
173623,179
173624,179
173625,54
173626,208
173627,222
173628,222
173629,222
173630,222
173631,137
173632,137
173633,208
173634,208
173635,74
173636,74
173637,168
173638,168
173639,208
173640,208
173641,16
173642,16
173643,174
173644,174
173645,208
173646,208
173647,67
173648,67
173649,171
173650,171
173651,136
173652,136
173653,208
173654,208
173655,17
173656,17
173657,59
173658,59
173659,17
173660,17
173661,208
173662,208
173663,113
173664,113
173665,208
173666,208
173667,31
173668,31
173669,31
173670,31
173671,31
173672,31
173673,208
173674,208
173675,121
173676,121
173677,147
173678,147
173679,74
173680,74
173681,208
173682,208
173683,179
173684,179
173685,208
173686,208
173687,106
173688,106
173689,106
173690,106
173691,208
173692,208
173693,16
173694,16
173695,168
173696,168
173697,189
173698,189
173699,208
173700,90
173701,70
173702,70
173703,45
173704,45
173705,82
173706,82
173707,90
173708,208
173709,237
173710,237
173711,208
173712,208
173713,189
173714,189
173715,225
173716,225
173717,189
173718,189
173719,208
173720,72
173721,176
173722,176
173723,143
173724,143
173725,171
173726,171
173727,72
173728,90
173729,67
173730,67
173731,195
173732,195
173733,95
173734,95
173735,90
173736,14
173737,137
173738,137
173739,222
173740,222
173741,237
173742,237
173743,14
173744,14
173745,70
173746,70
173747,43
173748,43
173749,70
173750,70
173751,14
173752,72
173753,174
173754,174
173755,16
173756,16
173757,72
173758,72
173759,176
173760,176
173761,176
173762,176
173763,43
173764,43
173765,72
173766,14
173767,113
173768,113
173769,14
173770,228
173771,37
173772,37
173773,228
173774,228
173775,59
173776,59
173777,228
173778,234
173779,37
173780,37
173781,234
173782,234
173783,65
173784,65
173785,0
173786,0
173787,19
173788,19
173789,234
173790,129
173791,242
173792,242
173793,150
173794,150
173795,134
173796,134
173797,59
173798,59
173799,129
173800,129
173801,176
173802,176
173803,129
173804,228
173805,37
173806,37
173807,228
173808,129
173809,103
173810,103
173811,203
173812,203
173813,129
173814,129
173815,17
173816,17
173817,242
173818,242
173819,17
173820,17
173821,129
173822,129
173823,237
173824,237
173825,237
173826,237
173827,195
173828,195
173829,121
173830,121
173831,171
173832,171
173833,129
173834,129
173835,24
173836,24
173837,130
173838,130
173839,178
173840,178
173841,129
173842,129
173843,6
173844,6
173845,164
173846,164
173847,199
173848,199
173849,129
173850,129
173851,84
173852,84
173853,129
173854,129
173855,59
173856,59
