time,origin,destination,ID
12:50:45,491,2564,62918
12:50:51,6344,817,62919
12:50:55,3934,5418,62920
12:51:00,1051,74,62921
12:51:00,3445,3037,62922
12:51:00,2053,2018,62923
12:51:00,3159,251,62924
12:51:00,2046,4764,62925
12:51:00,3125,2309,62926
12:51:00,4358,5085,62927
12:51:00,4031,4147,62928
12:51:00,6651,4262,62929
12:51:00,3444,2873,62930
12:51:00,5874,179,62931
12:51:00,4496,3481,62932
12:51:00,3597,3598,62933
12:51:00,3156,4764,62934
12:51:00,662,4177,62935
12:51:00,3907,4244,62936
12:51:00,3922,3987,62937
12:51:00,4149,302,62938
12:51:00,4377,206,62939
12:51:00,6123,4764,62940
12:51:00,5192,5400,62941
12:51:00,134,4890,62942
12:51:00,2052,3803,62943
12:51:00,2049,1958,62944
12:51:00,3768,4260,62945
12:51:00,6707,6707,62946
12:51:00,452,3826,62947
12:51:00,2214,6564,62948
12:51:00,3776,3340,62949
12:51:00,1948,6970,62950
12:51:00,1770,2969,62951
12:51:00,3108,2570,62952
12:51:00,4212,196,62953
12:51:00,7466,106,62954
12:51:00,2309,6654,62955
12:51:00,4564,4143,62956
12:51:00,3702,3702,62957
12:51:00,817,1113,62958
12:51:00,4112,305,62959
12:51:00,2772,6653,62960
12:51:00,1113,403,62961
12:51:00,2357,6660,62962
12:51:00,405,3335,62963
12:51:00,4451,5300,62964
12:51:00,3076,1800,62965
12:51:00,3618,7292,62966
12:51:00,5428,4884,62967
12:51:00,153,7262,62968
12:51:00,504,2777,62969
12:51:00,3933,4757,62970
12:51:00,183,6227,62971
12:51:00,4638,4638,62972
12:51:00,6172,108,62973
12:51:00,4728,3560,62974
12:51:00,4396,5167,62975
12:51:00,3633,216,62976
12:51:00,650,665,62977
12:51:00,4878,4764,62978
12:51:00,2896,3018,62979
12:51:00,650,6964,62980
12:51:00,7206,6172,62981
12:51:00,1739,4652,62982
12:51:00,831,7460,62983
12:51:00,3617,3890,62984
12:51:00,1801,3081,62985
12:51:00,4254,3049,62986
12:51:00,2274,4171,62987
12:51:00,3799,3900,62988
12:51:00,3087,2426,62989
12:51:00,297,4104,62990
12:51:00,2225,1069,62991
12:51:00,5363,514,62992
12:51:00,273,4179,62993
12:51:00,382,2865,62994
12:51:00,542,3138,62995
12:51:00,4794,4764,62996
12:51:00,4954,1126,62997
12:51:00,6681,4798,62998
12:51:00,5027,3733,62999
12:51:00,5188,127,63000
12:51:00,4448,3551,63001
12:51:00,3652,4268,63002
12:51:00,4754,4670,63003
12:51:00,6254,198,63004
12:51:00,6224,4446,63005
12:51:00,2829,4235,63006
12:51:00,3141,3158,63007
12:51:00,3326,3792,63008
12:51:00,1084,4638,63009
12:51:00,556,6988,63010
12:51:00,3928,3171,63011
12:51:00,1723,1788,63012
12:51:00,251,5391,63013
12:51:00,362,3050,63014
12:51:00,5246,4794,63015
12:51:00,3133,236,63016
12:51:00,5062,3133,63017
12:51:00,4390,4477,63018
12:51:00,2309,2856,63019
12:51:00,1760,6385,63020
12:51:00,3134,2776,63021
12:51:00,3451,419,63022
12:51:00,2421,2312,63023
12:51:00,198,4986,63024
12:51:00,4638,4793,63025
12:51:00,467,460,63026
12:51:00,380,47,63027
12:51:00,2886,3808,63028
12:51:00,1754,3084,63029
12:51:00,1105,3084,63030
12:51:00,2304,2498,63031
12:51:00,474,1754,63032
12:51:00,3729,328,63033
12:51:00,6172,48,63034
12:51:00,5387,5948,63035
12:51:00,6232,491,63036
12:51:00,3672,7294,63037
12:51:00,2854,2874,63038
12:51:00,4607,2285,63039
12:51:00,206,5145,63040
12:51:00,4633,4938,63041
12:51:00,3461,3187,63042
12:51:00,492,2480,63043
12:51:00,2455,2426,63044
12:51:00,4847,5143,63045
12:51:00,4736,4654,63046
12:51:00,6758,2086,63047
12:51:00,2529,3168,63048
12:51:00,2313,2519,63049
12:51:00,4647,2441,63050
12:51:00,5206,1011,63051
12:51:00,5170,4764,63052
12:51:00,4634,4757,63053
12:51:00,4200,4094,63054
12:51:00,3869,7349,63055
12:51:00,2950,499,63056
12:51:00,2947,174,63057
12:51:00,3762,4049,63058
12:51:00,4161,2975,63059
12:51:00,2869,517,63060
12:51:00,176,7036,63061
12:51:00,3062,372,63062
12:51:00,2895,4764,63063
12:51:00,1756,578,63064
12:51:00,4262,1761,63065
12:51:00,2744,6325,63066
12:51:00,4222,3973,63067
12:51:00,239,4448,63068
12:51:00,203,4474,63069
12:51:00,3577,3977,63070
12:51:00,4849,4849,63071
12:51:00,7350,2420,63072
12:51:00,5083,4379,63073
12:51:00,6965,4497,63074
12:51:00,7303,452,63075
12:51:00,2471,1768,63076
12:51:00,79,371,63077
12:51:00,2052,444,63078
12:51:00,3825,5396,63079
12:51:00,56,1769,63080
12:51:00,4541,3405,63081
12:51:00,6267,4493,63082
12:51:00,1768,7302,63083
12:51:00,480,2578,63084
12:51:00,1776,457,63085
12:51:00,4148,148,63086
12:51:00,467,3206,63087
12:51:00,6687,4879,63088
12:51:00,4902,4067,63089
12:51:00,4157,3046,63090
12:51:00,388,452,63091
12:51:00,576,5163,63092
12:51:00,2332,2963,63093
12:51:00,37,2153,63094
12:51:00,7466,2616,63095
12:51:00,4372,2607,63096
12:51:00,3800,2641,63097
12:51:00,3688,3568,63098
12:51:00,6440,2414,63099
12:51:00,2944,291,63100
12:51:00,4417,2052,63101
12:51:00,3824,2896,63102
12:51:00,3778,2052,63103
12:51:00,3346,3701,63104
12:51:00,4284,3315,63105
12:51:00,3297,371,63106
12:51:00,3020,3610,63107
12:51:00,3133,3125,63108
12:51:00,3008,3135,63109
12:51:00,4099,4019,63110
12:51:00,348,380,63111
12:51:00,3616,2570,63112
12:51:00,3297,6848,63113
12:51:00,374,4011,63114
12:51:00,7446,3595,63115
12:51:00,2798,3898,63116
12:51:00,2499,2561,63117
12:51:00,3897,3351,63118
12:51:00,3518,341,63119
12:51:00,5069,4670,63120
12:51:00,168,3991,63121
12:51:00,4845,4878,63122
12:51:00,6842,5968,63123
12:51:00,3776,3817,63124
12:51:00,201,5599,63125
12:51:00,3814,3814,63126
12:51:00,4764,3997,63127
12:51:00,6842,7063,63128
12:51:00,5383,4477,63129
12:51:00,4999,4401,63130
12:51:00,4207,6749,63131
12:51:00,5233,4773,63132
12:51:00,3999,4446,63133
12:51:00,2440,5375,63134
12:51:00,2846,2375,63135
12:51:00,3370,3087,63136
12:51:00,637,3429,63137
12:51:00,3117,4654,63138
12:51:00,3254,291,63139
12:51:00,4595,3342,63140
12:51:00,479,3020,63141
12:51:00,2661,6186,63142
12:51:00,3850,651,63143
12:51:00,4263,3309,63144
12:51:00,6377,4856,63145
12:51:00,202,4883,63146
12:51:00,4390,4895,63147
12:51:00,4654,4638,63148
12:51:00,3897,4228,63149
12:51:00,487,3813,63150
12:51:00,3908,4638,63151
12:51:00,4287,370,63152
12:51:00,3799,2663,63153
12:51:00,2783,2783,63154
12:51:00,3324,4064,63155
12:51:00,7433,3188,63156
12:51:00,4443,4057,63157
12:51:00,2683,6177,63158
12:51:00,5251,6693,63159
12:51:00,3353,3324,63160
12:51:00,1413,468,63161
12:51:00,1709,2379,63162
12:51:00,2052,148,63163
12:51:00,6111,179,63164
12:51:00,4209,3561,63165
12:51:00,3486,346,63166
12:51:00,4102,3434,63167
12:51:00,5053,1133,63168
12:51:00,4449,217,63169
12:51:00,2874,4203,63170
12:51:00,386,729,63171
12:51:00,73,3639,63172
12:51:00,4956,5088,63173
12:51:00,2874,3351,63174
12:51:00,4462,1939,63175
12:51:00,4709,1868,63176
12:51:00,3995,2052,63177
12:51:00,4147,4147,63178
12:51:00,4138,1233,63179
12:51:00,3016,3189,63180
12:51:00,2396,3088,63181
12:51:00,5163,4698,63182
12:51:00,2440,2485,63183
12:51:00,3361,2777,63184
12:51:00,477,2759,63185
12:51:00,7349,6635,63186
12:51:00,372,4638,63187
12:51:00,6635,3476,63188
12:51:00,1120,7349,63189
12:51:00,3356,4278,63190
12:51:00,5020,1084,63191
12:51:00,5300,6327,63192
12:51:00,451,3250,63193
12:51:00,1121,6112,63194
12:51:00,4474,2780,63195
12:51:00,153,6582,63196
12:51:00,4938,4361,63197
12:51:00,3455,3254,63198
12:51:00,3279,2499,63199
12:51:00,2052,6342,63200
12:51:00,2052,4638,63201
12:51:00,1769,2960,63202
12:51:00,6219,3939,63203
12:51:00,2124,4378,63204
12:51:00,4418,2124,63205
12:51:00,4967,2052,63206
12:51:00,2052,2915,63207
12:51:00,2080,4145,63208
12:51:00,2464,359,63209
12:51:00,4745,2009,63210
12:51:00,4144,2052,63211
12:51:00,6221,5068,63212
12:51:00,650,650,63213
12:51:00,2052,2756,63214
12:51:00,5062,2247,63215
12:51:00,362,3816,63216
12:51:00,4417,6783,63217
12:51:00,3512,3594,63218
12:51:00,3878,4255,63219
12:51:00,4093,4879,63220
12:51:00,284,247,63221
12:51:00,4939,1083,63222
12:51:00,4148,4638,63223
12:51:00,1065,7099,63224
12:51:00,3525,3219,63225
12:51:00,1788,4242,63226
12:51:00,2387,542,63227
12:51:00,2756,2756,63228
12:51:00,4527,2593,63229
12:51:00,3245,3462,63230
12:51:00,461,2828,63231
12:51:00,3795,4638,63232
12:51:00,372,4638,63233
12:51:00,3610,490,63234
12:51:00,3327,2343,63235
12:51:00,2874,3459,63236
12:51:00,3050,4638,63237
12:51:00,4027,5700,63238
12:51:00,3124,4209,63239
12:51:00,491,2480,63240
12:51:00,3888,1633,63241
12:51:00,3727,2205,63242
12:51:00,6174,2184,63243
12:51:00,6662,6116,63244
12:51:00,2561,2866,63245
12:51:00,6619,3381,63246
12:51:00,2091,1708,63247
12:51:00,3430,3095,63248
12:51:00,421,3481,63249
12:51:00,3971,3331,63250
12:51:00,4314,4805,63251
12:51:00,3604,5119,63252
12:51:00,6848,7024,63253
12:51:00,4448,1159,63254
12:51:00,6748,2213,63255
12:51:00,3566,6222,63256
12:51:00,101,4004,63257
12:51:00,3946,3892,63258
12:51:00,375,6518,63259
12:51:00,3453,3455,63260
12:51:00,1788,101,63261
12:51:00,2370,3621,63262
12:51:00,5145,5266,63263
12:51:00,3020,3481,63264
12:51:00,3913,3474,63265
12:51:00,5206,4459,63266
12:51:00,4912,592,63267
12:51:00,6855,5463,63268
12:51:00,127,6623,63269
12:51:00,351,5264,63270
12:51:00,4869,4909,63271
12:51:00,592,4329,63272
12:51:00,4390,4378,63273
12:51:00,948,4264,63274
12:51:00,4029,3966,63275
12:51:00,4257,4398,63276
12:51:00,38,7008,63277
12:51:00,6198,4973,63278
12:51:00,4414,4478,63279
12:51:00,3186,3231,63280
12:51:00,251,3351,63281
12:51:00,5410,5058,63282
12:51:00,4638,5407,63283
12:51:00,7294,3458,63284
12:51:00,46,6269,63285
12:51:00,3898,2789,63286
12:51:00,4444,4444,63287
12:51:00,5054,4745,63288
12:51:00,4250,4025,63289
12:51:00,6397,3937,63290
12:51:00,3596,6262,63291
12:51:00,4317,472,63292
12:51:00,3126,2602,63293
12:51:00,6231,3939,63294
12:51:00,4314,4262,63295
12:51:00,4115,5383,63296
12:51:00,3015,2413,63297
12:51:00,3897,3530,63298
12:51:00,361,3909,63299
12:51:00,2783,3988,63300
12:51:00,3605,3576,63301
12:51:00,4973,3593,63302
12:51:00,5445,108,63303
12:51:00,254,4358,63304
12:51:00,3083,3233,63305
12:51:00,2765,3484,63306
12:51:00,3967,3789,63307
12:51:00,280,4299,63308
12:51:00,2577,6721,63309
12:51:00,3613,3467,63310
12:51:00,2524,413,63311
12:51:00,371,3834,63312
12:51:00,2545,92,63313
12:51:00,3129,4638,63314
12:51:00,4470,3995,63315
12:51:00,2281,3645,63316
12:51:00,488,3090,63317
12:51:00,6662,6419,63318
12:51:00,3134,1776,63319
12:51:00,537,2480,63320
12:51:00,2340,2563,63321
12:51:00,2894,2865,63322
12:51:00,2480,3297,63323
12:51:00,4016,3020,63324
12:51:00,3637,3815,63325
12:51:00,3672,345,63326
12:51:00,6579,2309,63327
12:51:00,2052,3334,63328
12:51:00,3792,3353,63329
12:51:00,3923,7294,63330
12:51:00,240,3827,63331
12:51:00,6220,2885,63332
12:51:00,3492,3166,63333
12:51:00,288,601,63334
12:51:00,3519,3804,63335
12:51:00,2099,2446,63336
12:51:00,3248,2407,63337
12:51:00,4900,2569,63338
12:51:00,3259,407,63339
12:51:00,295,7030,63340
12:51:00,380,3260,63341
12:51:00,7461,4478,63342
12:51:00,3313,3155,63343
12:51:00,230,4848,63344
12:51:00,3639,4661,63345
12:51:00,300,3017,63346
12:51:00,210,4089,63347
12:51:00,3261,3348,63348
12:51:00,6186,2634,63349
12:51:00,3899,3987,63350
12:51:00,3543,3870,63351
12:51:00,386,3194,63352
12:51:00,3006,3196,63353
12:51:00,5058,2869,63354
12:51:00,5056,3331,63355
12:51:00,1720,2426,63356
12:51:00,2428,2422,63357
12:51:00,3902,250,63358
12:51:00,372,3987,63359
12:51:00,39,1164,63360
12:51:00,2319,2356,63361
12:51:00,3220,374,63362
12:51:00,4862,6582,63363
12:51:00,3495,3460,63364
12:51:00,3124,6241,63365
12:51:00,6237,2385,63366
12:51:00,4638,1731,63367
12:51:00,2408,2426,63368
12:51:00,6578,2300,63369
12:51:00,3171,3048,63370
12:51:00,5056,3554,63371
12:51:00,513,6626,63372
12:51:00,3351,3021,63373
12:51:00,3056,4363,63374
12:51:00,2233,2977,63375
12:51:00,532,6963,63376
12:51:00,3715,3616,63377
12:51:00,3357,2277,63378
12:51:00,4184,251,63379
12:51:00,2944,6279,63380
12:51:00,2286,7096,63381
12:51:00,495,494,63382
12:51:00,3159,4638,63383
12:51:00,4143,4143,63384
12:51:00,2865,3279,63385
12:51:00,7296,6605,63386
12:51:00,3826,4278,63387
12:51:00,6440,2195,63388
12:51:00,665,4451,63389
12:51:00,3478,3593,63390
12:51:00,4619,7095,63391
12:51:00,3802,287,63392
12:51:00,2828,4102,63393
12:51:00,2052,4359,63394
12:51:00,3818,5259,63395
12:51:07,2278,6366,63396
12:51:07,3573,4793,63397
12:51:12,231,190,63398
12:51:14,4501,2301,63399
12:51:19,3279,1092,63400
12:51:22,1165,1161,63401
12:51:25,4150,434,63402
12:51:29,7249,3581,63403
12:51:33,4550,4368,63404
12:51:45,3360,1114,63405
12:51:45,1165,1113,63406
12:51:48,2874,875,63407
12:51:53,1164,2335,63408
12:51:55,3451,3898,63409
12:51:59,3341,889,63410
12:52:00,1174,4619,63411
12:52:00,7008,6832,63412
12:52:06,2354,2733,63413
12:52:06,4483,419,63414
12:52:09,5143,116,63415
12:52:10,3035,5895,63416
12:52:10,3781,6159,63417
12:52:12,6947,1209,63418
12:52:23,3587,4026,63419
12:52:44,6619,1058,63420
12:52:45,4094,6608,63421
12:52:46,5428,7449,63422
12:52:46,2878,4176,63423
12:52:47,31,540,63424
12:52:49,5314,116,63425
12:52:53,3300,2052,63426
12:52:58,3905,390,63427
12:53:01,3006,3303,63428
12:53:02,206,4360,63429
12:53:03,7434,6662,63430
12:53:04,3453,2124,63431
12:53:05,4361,6514,63432
12:53:05,3460,3460,63433
12:53:12,3300,6740,63434
12:53:14,6198,6706,63435
12:53:14,451,2874,63436
12:53:14,3701,4426,63437
12:53:16,3799,5119,63438
12:53:17,4164,5020,63439
12:53:19,4473,6503,63440
12:53:19,2784,166,63441
12:53:22,406,3613,63442
12:53:22,4725,203,63443
12:53:23,3530,5403,63444
12:53:28,2777,5644,63445
12:53:28,2580,3136,63446
12:53:30,2583,3084,63447
12:53:31,3158,453,63448
12:53:34,5247,4603,63449
12:53:35,3350,3774,63450
12:53:39,467,2052,63451
12:53:40,2605,329,63452
12:53:41,6186,2052,63453
12:53:42,7103,6126,63454
12:53:44,134,2313,63455
12:53:47,4196,750,63456
12:53:49,3879,3665,63457
12:53:59,4295,705,63458
12:54:00,89,4647,63459
12:54:00,1827,7013,63460
12:54:00,421,3493,63461
12:54:00,3870,3251,63462
12:54:00,3178,6418,63463
12:54:00,4911,4188,63464
12:54:00,3252,10,63465
12:54:00,3603,4764,63466
12:54:00,2763,3046,63467
12:54:00,4485,6687,63468
12:54:00,1054,3166,63469
12:54:00,4227,3333,63470
12:54:00,5314,1000,63471
12:54:00,2783,3375,63472
12:54:00,4884,5405,63473
12:54:00,6583,4939,63474
12:54:00,3766,4007,63475
12:54:00,2314,3430,63476
12:54:00,251,4236,63477
12:54:00,4365,211,63478
12:54:00,108,2053,63479
12:54:00,829,2053,63480
12:54:00,6186,2480,63481
12:54:00,3155,491,63482
12:54:00,3141,7013,63483
12:54:00,88,88,63484
12:54:00,3339,6548,63485
12:54:00,2043,2041,63486
12:54:00,112,2017,63487
12:54:00,4964,2090,63488
12:54:00,4962,2182,63489
12:54:00,2335,1059,63490
12:54:00,2414,7003,63491
12:54:00,2049,826,63492
12:54:00,2866,3803,63493
12:54:00,1709,2414,63494
12:54:00,3004,3049,63495
12:54:00,3793,3793,63496
12:54:00,2404,1709,63497
12:54:00,1820,2089,63498
12:54:00,2121,2102,63499
12:54:00,3985,6219,63500
12:54:00,2610,6264,63501
12:54:00,3077,3140,63502
12:54:00,2681,5056,63503
12:54:00,4854,6391,63504
12:54:00,4741,3594,63505
12:54:00,6172,4941,63506
12:54:00,867,236,63507
12:54:00,491,6108,63508
12:54:00,3727,1065,63509
12:54:00,4754,1738,63510
12:54:00,3998,3133,63511
12:54:00,4093,4439,63512
12:54:00,3541,4146,63513
12:54:00,169,190,63514
12:54:00,2368,4638,63515
12:54:00,116,4886,63516
12:54:00,3632,3641,63517
12:54:00,4236,3432,63518
12:54:00,216,3166,63519
12:54:00,1065,4517,63520
12:54:00,4760,230,63521
12:54:00,3018,4207,63522
12:54:00,4646,1118,63523
12:54:00,1054,6,63524
12:54:00,6855,5228,63525
12:54:00,3038,4176,63526
12:54:00,5255,3513,63527
12:54:00,1801,3140,63528
12:54:00,2783,2962,63529
12:54:00,1242,3121,63530
12:54:00,192,4260,63531
12:54:00,3554,3650,63532
12:54:00,3324,3324,63533
12:54:00,622,4886,63534
12:54:00,2342,3469,63535
12:54:00,2288,2225,63536
12:54:00,2519,2309,63537
12:54:00,5247,5049,63538
12:54:00,818,7013,63539
12:54:00,6653,4667,63540
12:54:00,4439,6177,63541
12:54:00,206,451,63542
12:54:00,3781,3629,63543
12:54:00,3399,4151,63544
12:54:00,3133,3188,63545
12:54:00,4048,1121,63546
12:54:00,5262,5216,63547
12:54:00,7259,1011,63548
12:54:00,3603,3445,63549
12:54:00,5408,6391,63550
12:54:00,2548,6525,63551
12:54:00,2585,4128,63552
12:54:00,3041,3202,63553
12:54:00,5165,2562,63554
12:54:00,2868,3055,63555
12:54:00,4097,4294,63556
12:54:00,3084,2471,63557
12:54:00,2519,2318,63558
12:54:00,2865,2865,63559
12:54:00,2748,7302,63560
12:54:00,3776,7013,63561
12:54:00,3942,3609,63562
12:54:00,952,4229,63563
12:54:00,6674,254,63564
12:54:00,4886,650,63565
12:54:00,5062,3184,63566
12:54:00,7465,4229,63567
12:54:00,3048,6133,63568
12:54:00,216,3579,63569
12:54:00,3463,3173,63570
12:54:00,50,3697,63571
12:54:00,3502,2931,63572
12:54:00,116,5399,63573
12:54:00,482,6138,63574
12:54:00,4295,2790,63575
12:54:00,2378,6282,63576
12:54:00,1792,3995,63577
12:54:00,3200,507,63578
12:54:00,108,5223,63579
12:54:00,7106,108,63580
12:54:00,1006,6839,63581
12:54:00,3173,2493,63582
12:54:00,3657,1765,63583
12:54:00,4398,3193,63584
12:54:00,3491,3419,63585
12:54:00,3458,3182,63586
12:54:00,3166,3869,63587
12:54:00,3963,200,63588
12:54:00,6645,2977,63589
12:54:00,2451,2440,63590
12:54:00,3790,3800,63591
12:54:00,2296,2359,63592
12:54:00,5383,53,63593
12:54:00,184,10,63594
12:54:00,3658,3613,63595
12:54:00,6198,3444,63596
12:54:00,3652,2391,63597
12:54:00,3988,2941,63598
12:54:00,3908,4151,63599
12:54:00,3577,5162,63600
12:54:00,4654,6377,63601
12:54:00,2620,37,63602
12:54:00,2372,2357,63603
12:54:00,2763,240,63604
12:54:00,2960,4638,63605
12:54:00,5388,6067,63606
12:54:00,452,2309,63607
12:54:00,55,3451,63608
12:54:00,1958,2044,63609
12:54:00,566,504,63610
12:54:00,2865,80,63611
12:54:00,514,6093,63612
12:54:00,4445,4562,63613
12:54:00,382,480,63614
12:54:00,569,1706,63615
12:54:00,3212,6130,63616
12:54:00,1764,3257,63617
12:54:00,412,6410,63618
12:54:00,3190,3470,63619
12:54:00,3729,2468,63620
12:54:00,571,293,63621
12:54:00,4902,479,63622
12:54:00,4048,2829,63623
12:54:00,6678,4385,63624
12:54:00,4995,1070,63625
12:54:00,5162,5950,63626
12:54:00,584,3460,63627
12:54:00,493,4483,63628
12:54:00,3805,584,63629
12:54:00,3369,3159,63630
12:54:00,4423,3090,63631
12:54:00,345,1792,63632
12:54:00,3034,6847,63633
12:54:00,4381,4229,63634
12:54:00,3279,5418,63635
12:54:00,3108,3129,63636
12:54:00,5418,2152,63637
12:54:00,460,2566,63638
12:54:00,3304,3127,63639
12:54:00,80,4626,63640
12:54:00,2304,7013,63641
12:54:00,3651,4052,63642
12:54:00,2921,2426,63643
12:54:00,3530,603,63644
12:54:00,3637,7292,63645
12:54:00,1791,2777,63646
12:54:00,3611,3779,63647
12:54:00,2829,4638,63648
12:54:00,1232,6030,63649
12:54:00,3596,1751,63650
12:54:00,4959,4695,63651
12:54:00,5054,6172,63652
12:54:00,4313,4265,63653
12:54:00,614,4221,63654
12:54:00,6324,614,63655
12:54:00,5271,5269,63656
12:54:00,1233,617,63657
12:54:00,7064,242,63658
12:54:00,6172,7079,63659
12:54:00,245,625,63660
12:54:00,3942,3850,63661
12:54:00,6965,4449,63662
12:54:00,2626,3058,63663
12:54:00,67,5824,63664
12:54:00,5451,6103,63665
12:54:00,2350,641,63666
12:54:00,3261,3251,63667
12:54:00,177,4102,63668
12:54:00,4619,4067,63669
12:54:00,3467,4850,63670
12:54:00,3119,6344,63671
12:54:00,4847,158,63672
12:54:00,4878,5115,63673
12:54:00,451,4638,63674
12:54:00,3649,3898,63675
12:54:00,7439,233,63676
12:54:00,663,3612,63677
12:54:00,3572,4882,63678
12:54:00,3129,5449,63679
12:54:00,2678,3083,63680
12:54:00,3870,2885,63681
12:54:00,482,4889,63682
12:54:00,5463,4156,63683
12:54:00,1127,4411,63684
12:54:00,3610,3312,63685
12:54:00,4206,4458,63686
12:54:00,2520,6177,63687
12:54:00,2449,2858,63688
12:54:00,3089,2485,63689
12:54:00,4850,7161,63690
12:54:00,247,7294,63691
12:54:00,2049,2091,63692
12:54:00,4032,190,63693
12:54:00,4145,4104,63694
12:54:00,6109,4206,63695
12:54:00,6108,2428,63696
12:54:00,4407,4446,63697
12:54:00,1601,372,63698
12:54:00,3995,3321,63699
12:54:00,3834,1228,63700
12:54:00,4679,3887,63701
12:54:00,555,2709,63702
12:54:00,4266,3611,63703
12:54:00,422,3603,63704
12:54:00,434,490,63705
12:54:00,2399,2485,63706
12:54:00,3692,79,63707
12:54:00,2399,1365,63708
12:54:00,96,2388,63709
12:54:00,3394,1300,63710
12:54:00,61,2972,63711
12:54:00,1396,7417,63712
12:54:00,4097,3912,63713
12:54:00,4227,201,63714
12:54:00,3837,3810,63715
12:54:00,2345,7417,63716
12:54:00,7099,1298,63717
12:54:00,3125,3137,63718
12:54:00,5383,757,63719
12:54:00,137,4946,63720
12:54:00,2977,2312,63721
12:54:00,2391,2549,63722
12:54:00,2854,3049,63723
12:54:00,3069,2499,63724
12:54:00,3839,3834,63725
12:54:00,3018,3279,63726
12:54:00,2721,2380,63727
12:54:00,4069,812,63728
12:54:00,812,3329,63729
12:54:00,3977,4638,63730
12:54:00,2852,2386,63731
12:54:00,6186,319,63732
12:54:00,4847,4638,63733
12:54:00,1230,216,63734
12:54:00,4657,201,63735
12:54:00,826,5418,63736
12:54:00,10,4051,63737
12:54:00,491,84,63738
12:54:00,2052,2118,63739
12:54:00,3799,2247,63740
12:54:00,6681,7103,63741
12:54:00,4866,851,63742
12:54:00,4764,3950,63743
12:54:00,5946,5270,63744
12:54:00,4775,178,63745
12:54:00,1054,4135,63746
12:54:00,4718,6372,63747
12:54:00,4359,4359,63748
12:54:00,3803,3233,63749
12:54:00,3908,6392,63750
12:54:00,3792,3331,63751
12:54:00,2828,3251,63752
12:54:00,3863,2759,63753
12:54:00,4045,3911,63754
12:54:00,5592,2570,63755
12:54:00,3124,4225,63756
12:54:00,2528,2460,63757
12:54:00,332,3986,63758
12:54:00,3776,2288,63759
12:54:00,3009,2288,63760
12:54:00,3809,3166,63761
12:54:00,2357,2768,63762
12:54:00,2854,2387,63763
12:54:00,3021,3313,63764
12:54:00,90,3370,63765
12:54:00,3628,4377,63766
12:54:00,4958,2655,63767
12:54:00,3009,4267,63768
12:54:00,2058,1836,63769
12:54:00,3316,441,63770
12:54:00,2779,2439,63771
12:54:00,3270,3667,63772
12:54:00,254,925,63773
12:54:00,7262,3597,63774
12:54:00,216,5383,63775
12:54:00,93,4745,63776
12:54:00,5,2217,63777
12:54:00,2274,6747,63778
12:54:00,2766,412,63779
12:54:00,1232,1085,63780
12:54:00,5383,7354,63781
12:54:00,6707,6963,63782
12:54:00,4638,4638,63783
12:54:00,7109,4654,63784
12:54:00,471,3305,63785
12:54:00,4443,3969,63786
12:54:00,7389,5950,63787
12:54:00,3945,3519,63788
12:54:00,4027,1099,63789
12:54:00,4860,5058,63790
12:54:00,3652,4026,63791
12:54:00,4550,1967,63792
12:54:00,206,1172,63793
12:54:00,3161,2052,63794
12:54:00,394,3803,63795
12:54:00,5912,192,63796
12:54:00,133,201,63797
12:54:00,4377,4755,63798
12:54:00,2646,2580,63799
12:54:00,4633,5247,63800
12:54:00,3570,4320,63801
12:54:00,2877,5381,63802
12:54:00,5115,4406,63803
12:54:00,3977,4443,63804
12:54:00,3850,3604,63805
12:54:00,5874,4694,63806
12:54:00,4332,3596,63807
12:54:00,403,1769,63808
12:54:00,4061,4056,63809
12:54:00,2681,3540,63810
12:54:00,6165,3897,63811
12:54:00,4147,3196,63812
12:54:00,2367,464,63813
12:54:00,2271,2284,63814
12:54:00,2985,4989,63815
12:54:00,4764,438,63816
12:54:00,2672,6441,63817
12:54:00,610,3938,63818
12:54:00,5989,6166,63819
12:54:00,2097,6755,63820
12:54:00,3741,7349,63821
12:54:00,4101,4101,63822
12:54:00,374,4255,63823
12:54:00,3693,3693,63824
12:54:00,3116,4255,63825
12:54:00,2759,6344,63826
12:54:00,1706,6579,63827
12:54:00,5022,344,63828
12:54:00,3762,3586,63829
12:54:00,6134,7304,63830
12:54:00,3117,6110,63831
12:54:00,3862,3894,63832
12:54:00,3190,3044,63833
12:54:00,4060,3919,63834
12:54:00,6623,2799,63835
12:54:00,295,3803,63836
12:54:00,2519,2233,63837
12:54:00,3728,361,63838
12:54:00,4209,3791,63839
12:54:00,3652,3247,63840
12:54:00,3837,4217,63841
12:54:00,2796,3173,63842
12:54:00,3895,3788,63843
12:54:00,3279,3643,63844
12:54:00,2640,3979,63845
12:54:00,4287,5049,63846
12:54:00,3351,3995,63847
12:54:00,2406,5115,63848
12:54:00,5048,3843,63849
12:54:00,4163,2520,63850
12:54:00,3140,530,63851
12:54:00,2858,491,63852
12:54:00,5389,4638,63853
12:54:00,434,373,63854
12:54:00,4381,4434,63855
12:54:00,2598,1133,63856
12:54:00,4501,5042,63857
12:54:00,5084,4737,63858
12:54:00,3006,5042,63859
12:54:00,3486,7103,63860
12:54:00,3926,5038,63861
12:54:00,5905,4176,63862
12:54:00,3769,5056,63863
12:54:00,3007,2565,63864
12:54:00,2052,3125,63865
12:54:00,4041,3752,63866
12:54:00,4406,123,63867
12:54:00,2426,4764,63868
12:54:00,2856,3021,63869
