lat,long,weight
30.077186,-97.82572,13
30.065182,-97.821221,76
30.062529,-97.832814,27
30.07175,-97.82791,1
30.062354,-97.832455,19
30.075844,-97.825589,12
30.057454,-97.834413,9
30.057939,-97.836082,11
30.076801,-97.835362,39
30.077202,-97.824359,1
30.077346,-97.821442,27
30.06067,-97.804117,6
30.070329,-97.806658,1
30.094963,-97.813585,5
30.099335,-97.811285,1
30.098435,-97.81269,5
30.108909,-97.807884,1
30.112057,-97.808283,1
30.108447,-97.8089,1
30.09896,-97.813399,3
30.118369,-97.804675,1
30.109649,-97.809274,1
30.099359,-97.81391,1
30.114252,-97.804835,1
30.112147,-97.805531,1
30.115732,-97.805049,1
30.117582,-97.805905,1
30.142797,-97.802155,49
30.140481,-97.822986,17
30.112819,-97.795296,5
30.088967,-97.819233,76
30.097371,-97.814901,1
30.086778,-97.820047,102
30.095201,-97.81455,12
30.088498,-97.817877,23
30.095267,-97.815648,31
30.08977,-97.817858,53
30.094513,-97.794342,1
30.100245,-97.781725,5
30.109372,-97.806761,1
30.112981,-97.792339,9
30.130465,-97.798256,1
30.129586,-97.799486,1
30.136987,-97.798363,53
30.126556,-97.802268,7
30.138052,-97.796223,1
30.138468,-97.795207,23
30.129632,-97.800342,1
30.13634,-97.796009,21
30.141058,-97.7951,11
30.125677,-97.801787,1
30.136175,-97.791399,72
30.290398,-98.020961,3
30.187541,-97.912924,98
30.182088,-97.89988,165
30.203564,-97.915917,21
30.218164,-97.894051,11
30.234304,-97.910849,57
30.230046,-97.895393,84
30.275312,-97.91381,9
30.28033,-97.904212,3
30.307708,-97.927441,220
30.307834,-97.892772,67
30.289788,-97.917446,17
30.181256,-97.90037,6
30.186433,-97.913792,79
30.201796,-97.918388,21
30.260021,-97.907067,1
30.251859,-97.918722,45
30.282704,-97.876244,7
30.2734,-97.862617,11
30.284143,-97.875022,55
30.277539,-97.819556,3
30.27584,-97.815575,88
30.283842,-97.824162,1
30.276482,-97.803384,90
30.279916,-97.807103,74
30.262313,-97.888867,9
30.386976,-97.903719,46
30.281131,-97.842637,33
30.269707,-97.850778,21
30.274195,-97.812513,135
30.272939,-97.798176,31
30.215547,-98.02279,27
30.196676,-98.013609,27
30.179153,-97.965435,38
30.228909,-97.95054,5
30.208494,-97.972777,15
30.215089,-97.964775,3
30.196532,-97.997346,93
30.217079,-97.962868,5
30.233343,-97.980853,5
30.221726,-97.955777,5
30.153427,-98.008778,5
30.167389,-98.008567,33
30.178509,-98.002331,105
30.194559,-98.029824,98
30.153575,-97.994535,23
30.23749,-98.026025,7
30.24336,-98.021496,7
30.217224,-98.02376,65
30.234439,-98.005382,13
30.232748,-97.991675,3
30.231634,-97.999975,3
30.180144,-97.966104,125
30.174159,-97.929221,11
30.161605,-97.952457,47
30.189131,-97.926918,124
30.197962,-97.920828,21
30.194456,-97.923225,7
30.193069,-97.924096,14
30.225762,-97.946665,7
30.230666,-97.931553,25
30.241088,-97.94163,5
30.240527,-97.920292,7
30.246061,-97.92715,25
30.241424,-97.940784,11
30.223176,-97.952875,1
30.231228,-97.928424,11
30.238639,-97.918139,83
30.303727,-97.997469,17
30.306929,-97.970205,19
30.315871,-97.97799,111
30.309794,-97.965369,55
30.334263,-97.968559,89
30.357365,-97.978713,161
30.354141,-97.96117,215
30.354964,-97.986207,140
30.308263,-97.94502,135
30.304819,-97.935671,205
30.307893,-97.956127,17
30.32185,-97.955313,39
30.359059,-97.954035,122
30.391435,-97.937119,67
30.153247,-97.833034,251
30.183334,-97.849577,163
30.190407,-97.845121,160
30.210837,-97.858899,9
30.218765,-97.838342,69
30.21052,-97.858555,16
30.217492,-97.838693,11
30.202866,-97.837208,80
30.214383,-97.850213,83
30.208101,-97.888666,118
30.219574,-97.843778,77
30.232333,-97.840227,77
30.227366,-97.831071,114
30.248549,-97.850943,11
30.245545,-97.845201,218
30.169901,-97.859566,36
30.176355,-97.835481,42
30.211092,-97.831757,53
30.21668,-97.845643,128
30.211544,-97.825433,43
30.213668,-97.830107,134
30.218339,-97.805362,103
30.213589,-97.814537,81
30.215206,-97.797393,424
30.213555,-97.794039,18
30.223141,-97.841448,76
30.224641,-97.85483,77
30.233736,-97.84074,46
30.23635,-97.832664,25
30.236609,-97.83963,16
30.237141,-97.831908,25
30.237639,-97.83963,69
30.206976,-97.815059,253
30.208596,-97.80447,156
30.213597,-97.850916,18
30.204062,-97.858604,110
30.206944,-97.84541,38
30.23683,-97.837139,30
30.237161,-97.837182,50
30.23695,-97.842302,46
30.236655,-97.842259,76
30.174337,-97.888236,1
30.180271,-97.878955,3
30.199346,-97.867275,1
30.180052,-97.878449,1
30.185813,-97.874961,1
30.199122,-97.865671,143
30.200434,-97.877747,126
30.175337,-97.85482,44
30.190033,-97.89058,145
30.188385,-97.89214,75
30.157165,-97.859768,49
30.16629,-97.860619,11
30.165113,-97.860279,11
30.193757,-97.85882,175
30.199057,-97.871973,27
30.198771,-97.852364,147
30.207564,-97.860569,55
30.20827,-97.861604,33
30.220789,-97.872676,87
30.23047,-97.87927,1
30.227623,-97.872836,40
30.243252,-97.883117,37
30.247218,-97.888438,111
30.240749,-97.880658,101
30.236775,-97.877965,42
30.243905,-97.879527,138
30.25574,-97.890434,122
30.242347,-97.878275,147
30.2569,-97.871023,82
30.245212,-97.864037,119
30.244091,-97.863216,175
30.240407,-97.8914,59
30.236802,-97.8836,77
30.221946,-97.892219,39
30.236646,-97.900652,234
30.238761,-97.890584,11
30.260195,-97.902225,1
30.256776,-97.893795,84
30.257265,-97.88907,59
30.25114,-97.896549,61
30.257047,-97.904199,71
30.216061,-97.8624,39
30.220274,-97.85766,72
30.225608,-97.868584,41
30.229763,-97.864518,128
30.227832,-97.861267,109
30.222852,-97.862833,79
30.227426,-97.860449,7
30.236052,-97.854532,127
30.23514,-97.854813,23
30.223181,-97.871649,3
30.223243,-97.863618,47
30.217862,-97.852537,73
30.223843,-97.855347,43
30.218741,-97.854334,54
30.273753,-97.856936,12
30.251431,-97.85779,7
30.254374,-97.864878,49
30.249645,-97.853226,33
30.173459,-97.823559,152
30.179605,-97.819921,250
30.173662,-97.816884,179
30.173886,-97.809477,118
30.176355,-97.832375,177
30.185679,-97.816079,244
30.185283,-97.810546,154
30.179238,-97.795686,40
30.180182,-97.79517,56
30.182422,-97.788699,15
30.172747,-97.785005,52
30.199803,-97.80716,61
30.191134,-97.812608,28
30.202665,-97.806668,88
30.180485,-97.802237,53
30.180831,-97.807529,52
30.178514,-97.808159,86
30.177279,-97.803448,60
30.202762,-97.812793,154
30.18864,-97.828925,71
30.176355,-97.833872,21
30.1607,-97.802057,257
30.164189,-97.830006,141
30.169231,-97.825103,63
30.187778,-97.827104,41
30.194472,-97.830519,56
30.199763,-97.820203,23
30.201214,-97.838303,94
30.195122,-97.842094,207
30.191706,-97.814837,41
30.197267,-97.816427,184
30.195762,-97.821196,75
30.189681,-97.824843,93
30.198839,-97.819117,21
30.172226,-97.799273,283
30.166962,-97.788279,301
30.173904,-97.798642,151
30.174077,-97.790784,136
30.163204,-97.788333,17
30.155768,-97.790981,45
30.162464,-97.78959,509
30.166939,-97.787129,14
30.160891,-97.787557,44
30.162002,-97.787985,22
30.173786,-97.80677,72
30.157098,-97.79141,224
30.149732,-97.793656,20
30.156987,-97.788798,43
30.165459,-97.787076,5
30.185486,-97.802486,179
30.183698,-97.792438,36
30.198722,-97.791851,32
30.192877,-97.790057,50
30.194474,-97.783017,89
30.19698,-97.787501,176
30.199096,-97.793366,83
30.200171,-97.798499,83
30.194362,-97.789132,101
30.207745,-97.794017,49
30.202191,-97.804482,68
30.199384,-97.805942,93
30.198903,-97.802201,51
30.189777,-97.790227,23
30.182928,-97.786171,26
30.191804,-97.783996,116
30.180322,-97.790013,75
30.183114,-97.781832,15
30.204353,-97.791199,43
30.21132,-97.789122,23
30.210516,-97.786904,121
30.198363,-97.790864,57
30.202228,-97.784275,135
30.205473,-97.790072,75
30.209203,-97.784479,108
30.222801,-97.805243,59
30.22805,-97.809223,73
30.233858,-97.821453,16
30.23245,-97.808305,65
30.232666,-97.818097,243
30.231455,-97.806939,11
30.238975,-97.819349,63
30.244234,-97.808808,1
30.240218,-97.82839,65
30.238702,-97.82134,27
30.257974,-97.812264,12
30.218583,-97.806739,133
30.215003,-97.813629,79
30.23355,-97.810437,69
30.236386,-97.825435,3
30.233955,-97.810455,60
30.233651,-97.818327,63
30.244695,-97.807022,4
30.24515,-97.80612,3
30.237759,-97.820834,17
30.243412,-97.782109,295
30.245978,-97.807716,7
30.249719,-97.806316,1
30.251923,-97.802314,21
30.263752,-97.816613,17
30.218206,-97.82717,143
30.233436,-97.826613,5
30.227029,-97.830077,71
30.232864,-97.825502,55
30.23606,-97.829883,36
30.235193,-97.825605,16
30.236837,-97.825746,7
30.236089,-97.824203,7
30.219506,-97.826329,13
30.236495,-97.830177,1
30.236772,-97.830217,7
30.231272,-97.827504,23
30.222202,-97.835212,63
30.221992,-97.834969,65
30.231272,-97.826983,126
30.219835,-97.836259,59
30.220703,-97.836875,98
30.217456,-97.834436,80
30.23648,-97.824848,3
30.237683,-97.823722,58
30.234639,-97.824175,21
30.236251,-97.822684,1
30.237186,-97.821308,13
30.237333,-97.822571,3
30.237105,-97.822005,1
30.234337,-97.820512,1
30.23579,-97.823091,60
30.260888,-97.814364,3
30.263578,-97.816797,1
30.266143,-97.817979,9
30.2716,-97.817588,68
30.271717,-97.817882,93
30.267828,-97.81834,14
30.265414,-97.818023,1
30.218078,-97.795323,122
30.227708,-97.808527,55
30.232107,-97.800515,20
30.233286,-97.796057,13
30.232689,-97.798636,1
30.235575,-97.793702,42
30.23398,-97.797025,3
30.23697,-97.798816,5
30.232953,-97.794725,32
30.220448,-97.793757,127
30.222744,-97.798451,56
30.229003,-97.801013,46
30.230355,-97.789878,35
30.223115,-97.799201,37
30.230378,-97.788003,37
30.229342,-97.78654,56
30.234377,-97.796031,29
30.235927,-97.79778,1
30.232603,-97.800213,13
30.235198,-97.794501,15
30.233339,-97.798214,3
30.232583,-97.793235,19
30.229617,-97.788557,3
30.228047,-97.801512,83
30.228254,-97.789269,70
30.229025,-97.799467,35
30.230386,-97.793822,65
30.230122,-97.797975,58
30.217546,-97.801713,49
30.225331,-97.803685,96
30.231462,-97.804014,63
30.231804,-97.804853,45
30.232967,-97.800718,138
30.232413,-97.80632,23
30.232432,-97.807216,13
30.238041,-97.798967,33
30.232875,-97.808476,8
30.233151,-97.807964,40
30.232009,-97.806884,11
30.237916,-97.79928,3
30.225517,-97.790699,154
30.236651,-97.792052,104
30.237902,-97.789945,82
30.233587,-97.785525,181
30.230721,-97.789249,56
30.232393,-97.792418,57
30.236646,-97.78352,203
30.233574,-97.794596,44
30.23119,-97.791055,65
30.233917,-97.795234,3
30.260056,-97.805347,215
30.261715,-97.80888,246
30.256001,-97.80054,13
30.260262,-97.794047,15
30.258713,-97.79617,5
30.260209,-97.79324,7
30.260195,-97.810167,92
30.258993,-97.797666,25
30.272563,-97.797651,50
30.270391,-97.791447,246
30.263095,-97.788804,1
30.260676,-97.794025,182
30.25742,-97.799849,13
30.26073,-97.792218,67
30.262343,-97.789257,44
30.266681,-97.805797,143
30.262226,-97.791986,15
30.263327,-97.789245,1
30.24763,-97.804075,3
30.251005,-97.806613,1
30.252168,-97.805827,1
30.255017,-97.803706,7
30.258601,-97.802677,134
30.250175,-97.802627,9
30.253313,-97.801443,122
30.255686,-97.803534,37
30.256627,-97.802043,60
30.272874,-97.801035,130
30.274274,-97.80014,63
30.252789,-97.784927,142
30.264663,-97.78723,42
30.26362,-97.787056,58
30.266277,-97.782899,97
30.264301,-97.788165,55
30.263404,-97.789885,17
30.264583,-97.784744,37
30.265011,-97.786332,55
30.289039,-97.86919,129
30.303022,-97.843429,130
30.33747,-97.864691,53
30.341261,-97.881847,37
30.35662,-97.832265,52
30.394252,-97.845181,93
30.398789,-97.844551,45
30.309888,-97.844822,32
30.313104,-97.852347,45
30.370289,-97.860451,35
30.312663,-97.881033,29
30.316056,-97.872294,36
30.331027,-97.885542,25
30.322847,-97.87288,17
30.377304,-97.884445,70
30.377412,-97.879879,31
30.382368,-97.871525,27
30.394185,-97.868841,15
30.389427,-97.882163,11
30.394712,-97.866069,15
30.283109,-97.810687,128
30.298997,-97.81519,23
30.298207,-97.802389,11
30.314974,-97.826522,24
30.309577,-97.826156,15
30.316063,-97.825211,27
30.309545,-97.825762,1
30.321072,-97.816305,3
30.290013,-97.819354,231
30.310491,-97.801552,15
30.308132,-97.796794,21
30.313248,-97.79433,15
30.322091,-97.815584,4
30.305985,-97.782053,7
30.300892,-97.839075,98
30.295865,-97.82877,53
30.283963,-97.832888,41
30.293077,-97.82808,35
30.298267,-97.827853,57
30.295467,-97.827438,17
30.29285,-97.822481,65
30.299516,-97.818977,19
30.293223,-97.82844,70
30.297657,-97.828157,53
30.281643,-97.842091,25
30.284166,-97.83342,27
30.304314,-97.840649,23
30.290327,-97.828309,216
30.287733,-97.826976,1
30.305178,-97.825485,102
30.30455,-97.825413,31
30.292344,-97.797985,9
30.289988,-97.790063,9
30.304525,-97.794835,11
30.290906,-97.801329,51
30.281367,-97.808305,82
30.291352,-97.782574,59
30.303467,-97.786596,19
30.316944,-97.792957,9
30.321771,-97.794192,5
30.333169,-97.792225,13
30.332832,-97.800471,21
30.328719,-97.790419,7
30.323684,-97.794141,3
30.331043,-97.788907,11
30.335185,-97.806284,3
30.334512,-97.804247,77
30.331682,-97.789923,7
30.379096,-97.827727,56
30.365612,-97.79694,47
30.364429,-97.828657,47
30.369555,-97.801644,93
30.377974,-97.796726,125
30.37739,-97.805007,137
30.387687,-97.824323,78
30.392014,-97.838754,124
30.359284,-97.79047,20
30.366071,-97.789691,51
30.35956,-97.792073,25
30.356715,-97.792832,46
30.363111,-97.790418,34
30.356539,-97.792341,22
30.385861,-97.798527,16
30.021253,-97.742644,5
30.009015,-97.72796,13
30.024991,-97.699893,1
30.091222,-97.655379,23
30.099121,-97.636677,33
30.126139,-97.640916,5
30.110472,-97.65021,5
30.112969,-97.649334,6
29.994679,-97.749232,1
29.97976,-97.764403,7
30.061381,-97.7375,1
30.063897,-97.710553,29
30.079628,-97.754532,1
30.089855,-97.734261,1
30.080573,-97.735104,3
30.088539,-97.71432,1
30.09333,-97.693648,1
30.120769,-97.714933,33
30.112132,-97.694721,3
30.069984,-97.685891,24
30.081814,-97.665963,18
30.08621,-97.671268,1
30.108393,-97.722686,11
30.089301,-97.693484,5
30.128798,-97.709943,3
30.032842,-97.767823,1
30.024813,-97.746917,11
30.076519,-97.748151,1
30.074841,-97.735035,1
30.046374,-97.755827,5
30.058424,-97.746461,1
30.066423,-97.732168,1
30.100159,-97.755922,29
30.126941,-97.774975,3
30.111202,-97.749035,11
30.106093,-97.738208,9
30.133965,-97.755881,11
30.114963,-97.746603,5
30.123976,-97.740532,17
30.113733,-97.719341,7
30.093566,-97.761764,1
30.138118,-97.773374,62
30.100934,-97.727371,46
30.135335,-97.733256,1
30.058231,-97.703773,7
30.027369,-97.688502,1
30.098475,-97.683197,9
30.106732,-97.674058,3
30.115064,-97.694848,21
30.12938,-97.683977,11
30.135807,-97.680223,18
30.121538,-97.667553,5
30.097144,-97.684563,1
30.119328,-97.690349,5
30.106856,-97.694471,1
30.129184,-97.69566,7
30.095123,-97.660082,1
30.138109,-97.678447,13
30.120507,-97.634975,43
30.109931,-97.622726,51
30.141786,-97.615924,3
30.132645,-97.621771,23
30.104783,-97.628491,5
30.274283,-97.771166,1
30.279042,-97.767623,9
30.2773,-97.770504,10
30.278347,-97.772898,204
30.275636,-97.76678,64
30.278952,-97.767164,19
30.275212,-97.765354,104
30.279888,-97.758443,415
30.276683,-97.751107,284
30.277965,-97.750506,78
30.27809,-97.744172,72
30.277798,-97.736099,249
30.278945,-97.724252,7
30.279808,-97.718872,44
30.277082,-97.716191,29
30.280124,-97.716795,22
30.190898,-97.647323,195
30.280604,-97.713907,99
30.283767,-97.656039,1
30.278209,-97.768537,13
30.276552,-97.76984,19
30.280874,-97.768257,7
30.28204,-97.766402,3
30.277098,-97.768748,9
30.278562,-97.74592,123
30.277598,-97.746279,116
30.277633,-97.742615,37
30.276069,-97.743195,128
30.276807,-97.739643,53
30.276002,-97.736773,82
30.278717,-97.731664,28
30.277162,-97.73278,406
30.278471,-97.73074,9
30.275649,-97.731733,17
30.279502,-97.729157,1
30.273559,-97.731662,9
30.280034,-97.729494,1
30.278252,-97.728161,67
30.274963,-97.729499,15
30.28001,-97.728054,1
30.272944,-97.731,1
30.280392,-97.727442,7
30.279509,-97.720765,29
30.276829,-97.72021,35
30.275982,-97.70408,145
30.279486,-97.701825,19
30.276636,-97.699985,11
30.278268,-97.69086,38
30.27744,-97.695931,21
30.278712,-97.686804,139
30.275847,-97.688679,13
30.282652,-97.653111,29
30.280765,-97.648133,29
30.292329,-97.653084,49
30.299934,-97.648122,15
30.352318,-97.646396,1
30.389402,-97.656381,27
30.38679,-97.648404,1
30.155885,-97.638011,1
30.161242,-97.649013,25
30.18045,-97.64624,125
30.166537,-97.65984,5
30.278334,-97.641634,11
30.276595,-97.636962,47
30.285972,-97.630927,9
30.280296,-97.609429,7
30.27574,-97.59952,5
30.28876,-97.574784,1
30.267849,-97.5478,1
30.302651,-97.653749,31
30.328642,-97.654765,1
30.333212,-97.652719,10
30.336064,-97.65136,3
30.377272,-97.658636,113
30.276726,-97.739351,145
30.27895,-97.738418,117
30.277378,-97.741699,117
30.279511,-97.740918,167
30.275694,-97.735708,100
30.279407,-97.734201,30
30.283954,-97.656965,21
30.276671,-97.659168,131
30.278136,-97.662454,7
30.279302,-97.673771,98
30.279751,-97.680314,15
30.274242,-97.680401,39
30.278018,-97.684679,14
30.211935,-97.657026,60
30.202928,-97.639066,1
30.337559,-97.719007,23
30.387485,-97.64909,1
30.384563,-97.644702,54
30.209457,-97.652986,62
30.209191,-97.653118,11
30.211133,-97.657961,17
30.208625,-97.7725,95
30.214937,-97.768502,89
30.179253,-97.720695,9
30.189539,-97.703901,59
30.212605,-97.745592,28
30.212424,-97.736708,104
30.205211,-97.716385,78
30.203097,-97.712016,230
30.21781,-97.774575,55
30.205546,-97.759339,90
30.212804,-97.754536,103
30.209693,-97.756356,189
30.213221,-97.753358,1
30.208861,-97.756035,132
30.212735,-97.752689,19
30.210491,-97.754054,60
30.212319,-97.7521,47
30.211787,-97.752395,52
30.209953,-97.74713,409
30.206682,-97.740275,142
30.214518,-97.735299,29
30.208496,-97.723017,188
30.22924,-97.712447,196
30.230142,-97.714194,97
30.242277,-97.716967,96
30.252756,-97.712431,25
30.25478,-97.718293,57
30.25639,-97.710716,295
30.261275,-97.717085,57
30.259778,-97.709095,124
30.261683,-97.716147,73
30.263203,-97.712655,158
30.270125,-97.714709,10
30.270516,-97.712249,10
30.158589,-97.728433,4
30.172365,-97.700983,9
30.172286,-97.721729,11
30.214782,-97.710248,60
30.23855,-97.719287,246
30.253619,-97.711994,59
30.255881,-97.718546,28
30.273736,-97.715494,5
30.274602,-97.712717,33
30.274147,-97.715578,1
30.210789,-97.748887,103
30.208545,-97.744127,48
30.213391,-97.745062,25
30.214327,-97.766695,124
30.207615,-97.765238,131
30.205739,-97.769721,61
30.213517,-97.733596,91
30.21865,-97.717933,45
30.21391,-97.701229,72
30.211305,-97.712535,12
30.212359,-97.711892,38
30.216178,-97.665134,27
30.212026,-97.714789,23
30.211582,-97.709216,5
30.212058,-97.709253,11
30.212438,-97.714752,14
30.215163,-97.698437,42
30.213843,-97.661824,13
30.2136,-97.662104,38
30.21491,-97.73356,19
30.212168,-97.717869,107
30.213182,-97.717795,27
30.212153,-97.70643,16
30.213072,-97.70698,9
30.215511,-97.698621,273
30.220985,-97.676929,1
30.186796,-97.773082,43
30.177514,-97.769536,72
30.183475,-97.768677,71
30.159699,-97.759613,3
30.158249,-97.745726,302
30.184813,-97.756169,19
30.184613,-97.768251,18
30.173972,-97.741951,9
30.186753,-97.774095,53
30.184933,-97.744809,46
30.200126,-97.741997,45
30.179624,-97.74658,221
30.172862,-97.751399,45
30.196782,-97.743914,39
30.201675,-97.751597,142
30.193563,-97.749468,32
30.193815,-97.744422,121
30.186709,-97.751639,162
30.169612,-97.745832,19
30.170586,-97.752905,71
30.180834,-97.750023,40
30.179624,-97.75661,46
30.180521,-97.76206,14
30.157315,-97.769031,13
30.165894,-97.769101,57
30.160402,-97.769391,16
30.170108,-97.768355,33
30.197649,-97.776586,203
30.188966,-97.767462,60
30.187447,-97.76254,38
30.192625,-97.768854,73
30.198488,-97.764091,21
30.190751,-97.771316,81
30.198881,-97.764733,36
30.197713,-97.762753,212
30.192532,-97.769871,15
30.200095,-97.763796,19
30.200477,-97.762512,102
30.195427,-97.764599,44
30.203414,-97.759112,27
30.192255,-97.768212,45
30.193442,-97.75189,13
30.194952,-97.757931,81
30.200557,-97.753974,108
30.182765,-97.760827,24
30.181699,-97.764201,119
30.187735,-97.773447,23
30.18712,-97.771021,43
30.186796,-97.772118,25
30.185189,-97.772304,24
30.190404,-97.77062,93
30.191645,-97.774397,143
30.18971,-97.769175,71
30.191283,-97.767944,63
30.193356,-97.766271,75
30.192585,-97.76472,87
30.201081,-97.769338,245
30.203904,-97.765663,40
30.193329,-97.754146,43
30.191947,-97.748455,84
30.186275,-97.758745,108
30.205669,-97.758283,17
30.204917,-97.756918,31
30.202489,-97.758898,11
30.210792,-97.75301,75
30.203236,-97.753715,77
30.165435,-97.74138,103
30.162431,-97.735733,76
30.159963,-97.736012,69
30.162941,-97.725755,7
30.166247,-97.736779,11
30.168772,-97.738198,11
30.194831,-97.737524,55
30.198516,-97.73521,34
30.183938,-97.744425,36
30.193114,-97.738624,79
30.189512,-97.740932,19
30.187287,-97.74233,75
30.188594,-97.745234,73
30.184367,-97.744456,1
30.190794,-97.744502,33
30.201952,-97.742026,70
30.246417,-97.768935,14
30.244162,-97.764886,34
30.215595,-97.749437,39
30.216208,-97.743861,13
30.222241,-97.748085,3
30.226878,-97.745301,18
30.223675,-97.748112,11
30.222218,-97.746211,138
30.244504,-97.757351,29
30.246369,-97.756137,71
30.229559,-97.744644,98
30.236584,-97.74855,30
30.233874,-97.741993,78
30.245581,-97.753343,23
30.244013,-97.75133,10
30.244906,-97.750998,2
30.234455,-97.741698,37
30.244336,-97.757454,34
30.243417,-97.763581,113
30.252084,-97.748325,493
30.256886,-97.746562,152
30.25834,-97.748045,108
30.258882,-97.745798,225
30.260412,-97.745264,31
30.268103,-97.747413,69
30.267783,-97.746287,13
30.275468,-97.747072,26
30.275151,-97.745968,148
30.219391,-97.747937,15
30.220853,-97.747121,15
30.227688,-97.745702,59
30.226161,-97.744819,44
30.221709,-97.747469,1
30.238012,-97.745263,7
30.239417,-97.747327,11
30.244258,-97.745091,36
30.245881,-97.750651,30
30.242209,-97.736312,33
30.246302,-97.735297,15
30.244603,-97.730201,112
30.247625,-97.733949,79
30.241989,-97.739073,21
30.243388,-97.736482,49
30.245383,-97.735998,57
30.249646,-97.735046,17
30.243739,-97.734619,30
30.244364,-97.733628,52
30.26374,-97.746417,183
30.264089,-97.747649,143
30.265967,-97.746952,158
30.269688,-97.745592,116
30.270073,-97.746957,273
30.271522,-97.744895,28
30.272419,-97.748213,156
30.26867,-97.745963,17
30.269643,-97.749236,14
30.247997,-97.749857,172
30.244676,-97.741499,75
30.231102,-97.750867,58
30.24814,-97.761886,173
30.243776,-97.764056,21
30.214749,-97.750702,37
30.215717,-97.746356,1
30.216605,-97.746448,49
30.215896,-97.750057,15
30.215955,-97.738253,23
30.215163,-97.749692,9
30.21567,-97.738473,1
30.226916,-97.769235,29
30.229124,-97.767801,65
30.222301,-97.763968,83
30.219675,-97.758024,99
30.224811,-97.766818,15
30.226014,-97.762072,108
30.229425,-97.759921,279
30.228159,-97.772839,69
30.231228,-97.763595,77
30.237344,-97.762197,151
30.215975,-97.767869,147
30.223341,-97.763346,37
30.220488,-97.758067,36
30.217623,-97.754222,5
30.224466,-97.765626,39
30.227055,-97.761335,55
30.227403,-97.755667,284
30.236474,-97.762743,168
30.232191,-97.76542,101
30.241908,-97.759332,152
30.226803,-97.754404,215
30.220734,-97.761195,147
30.227326,-97.773819,218
30.220474,-97.772887,157
30.227575,-97.77301,1
30.226355,-97.769166,11
30.227121,-97.771768,100
30.226116,-97.769714,60
30.225108,-97.768011,47
30.225608,-97.767387,3
30.223715,-97.76601,42
30.224153,-97.76475,23
30.225515,-97.766549,19
30.226387,-97.76808,37
30.230372,-97.76703,59
30.216303,-97.753438,1
30.216093,-97.752553,7
30.217618,-97.75082,11
30.222102,-97.749075,27
30.218656,-97.751083,7
30.217349,-97.749986,11
30.216268,-97.753942,72
30.218203,-97.75433,34
30.215828,-97.752679,13
30.215324,-97.750381,15
30.217507,-97.748987,7
30.215515,-97.752872,50
30.216563,-97.752281,15
30.234048,-97.757043,113
30.23655,-97.749671,163
30.238542,-97.753282,169
30.24062,-97.756728,184
30.235642,-97.755709,78
30.239617,-97.747665,93
30.239536,-97.752609,151
30.241627,-97.752119,75
30.264656,-97.764502,277
30.255943,-97.761283,260
30.261799,-97.761214,311
30.271128,-97.763498,80
30.266302,-97.755922,85
30.272814,-97.761144,116
30.248643,-97.76842,234
30.251061,-97.764882,84
30.262459,-97.752404,9
30.260728,-97.748355,37
30.260731,-97.758134,321
30.264263,-97.756722,112
30.259477,-97.748904,28
30.27479,-97.7625,234
30.2594,-97.753305,276
30.248227,-97.769715,123
30.252865,-97.767484,113
30.255461,-97.771131,155
30.251596,-97.773734,198
30.272246,-97.772982,25
30.269114,-97.775092,5
30.274527,-97.771376,3
30.272073,-97.772771,4
30.268661,-97.776954,7
30.266998,-97.770573,40
30.275147,-97.768986,3
30.274037,-97.766178,59
30.275657,-97.76766,3
30.276461,-97.767721,19
30.27369,-97.765701,83
30.275266,-97.771121,1
30.247433,-97.759366,76
30.254656,-97.751991,349
30.258218,-97.749749,50
30.267988,-97.755246,146
30.270135,-97.75433,308
30.272527,-97.760478,358
30.273364,-97.752701,302
30.26532,-97.751945,103
30.269553,-97.752925,109
30.269,-97.750614,130
30.26872,-97.749576,21
30.271281,-97.753752,369
30.265618,-97.748341,165
30.264429,-97.748791,30
30.267428,-97.748816,84
30.267777,-97.749757,35
30.275697,-97.747864,181
30.273271,-97.747888,176
30.269871,-97.749152,103
30.270614,-97.748878,229
30.228297,-97.742712,146
30.230359,-97.741504,59
30.232103,-97.7367,35
30.215239,-97.734904,9
30.230568,-97.7327,98
30.231548,-97.742566,5
30.231308,-97.741794,21
30.231527,-97.735892,33
30.222423,-97.734428,105
30.229603,-97.730613,74
30.227057,-97.727271,210
30.237979,-97.732728,54
30.233703,-97.722868,330
30.242973,-97.729018,114
30.239866,-97.731566,87
30.225227,-97.723983,33
30.232282,-97.720065,242
30.235904,-97.728267,195
30.237491,-97.730967,31
30.241534,-97.727952,100
30.237507,-97.725383,258
30.230786,-97.733625,7
30.22426,-97.741515,61
30.215068,-97.729893,23
30.215543,-97.733633,13
30.214656,-97.734,3
30.214118,-97.730187,121
30.215227,-97.733413,21
30.219415,-97.743776,68
30.215486,-97.739626,54
30.214796,-97.735151,5
30.21579,-97.735121,30
30.216303,-97.739133,51
30.216699,-97.743772,112
30.215777,-97.74392,6
30.2263,-97.743882,83
30.215704,-97.734644,3
30.234424,-97.740886,11
30.237959,-97.738734,52
30.233297,-97.739706,68
30.232527,-97.737741,35
30.237483,-97.739947,86
30.235517,-97.741125,38
30.23864,-97.737457,27
30.234153,-97.740107,1
30.237784,-97.737082,65
30.234338,-97.73909,96
30.241126,-97.737859,19
30.237736,-97.744974,40
30.231238,-97.743695,31
30.23369,-97.741312,3
30.243819,-97.742821,13
30.243436,-97.742037,5
30.239761,-97.735931,21
