,0,1,2
1835,30.4565,-97.776623,119
1836,30.457057,-97.762698,119
1837,30.435768,-97.770246,119
1838,30.45592,-97.776371,119
1839,30.45534,-97.791477,120
1840,30.441616,-97.781865,120
1841,30.455257,-97.791952,120
1842,30.449527,-97.776564,120
1843,30.448557,-97.790346,120
1844,30.447815,-97.790023,120
1845,30.451496,-97.780649,120
1846,30.446597,-97.7889,120
1847,30.445967,-97.779272,120
1848,30.435898,-97.772922,120
1849,30.433846,-97.768417,120
1850,30.448693,-97.789883,120
1851,30.437025,-97.77455,120
1852,30.450154,-97.784945,120
1853,30.444635,-97.786519,120
1854,30.45527,-97.785175,120
1855,30.439764,-97.778785,120
1856,30.571112,-97.888752,121
1857,30.518785,-97.894821,121
1858,30.557239,-97.945845,121
1859,30.589764,-97.880361,121
1860,30.563081,-97.883193,121
1861,30.564475,-97.864139,121
1862,30.565791,-97.865207,121
1863,30.56515,-97.878483,121
1864,30.572379,-97.907746,121
1865,30.513149,-97.864687,121
1866,30.511005,-97.911433,121
1867,30.593884,-97.883234,121
1868,30.51248,-97.881373,121
1869,30.511701,-97.88545,121
1870,30.583031,-97.893907,121
1871,30.576412,-97.871701,121
1872,30.573004,-97.882665,121
1873,30.516128,-97.869258,121
1874,30.145534,-97.673128,122
1875,30.13062,-97.65459,122
1876,30.13811,-97.64895,122
1877,30.122345,-97.660505,122
1878,30.148779,-97.640666,122
1879,30.134757,-97.652878,122
1880,30.137762,-97.648396,122
1881,30.152612,-97.63704,122
1882,30.129792,-97.654036,122
1883,30.118382,-97.660733,122
1884,30.115595,-97.664684,122
1885,30.122475,-97.659323,122
1886,30.131976,-97.668147,122
1887,30.133494,-97.650461,122
1888,30.149476,-97.641321,122
1889,30.139307,-97.662533,122
1890,30.15357,-97.638904,122
1891,30.113809,-97.664861,122
1892,30.138109,-97.678447,122
1893,30.11947,-97.6633,122
1894,30.121538,-97.667553,122
1895,29.836529,-97.90605,123
1896,29.841741,-97.912779,123
1897,29.841851,-97.913185,123
1898,29.832686,-97.918297,123
1899,29.849604,-97.924394,123
1900,29.85124,-97.902503,123
1901,29.835521,-97.9049,123
1902,29.848594,-97.905366,123
1903,29.845039,-97.918815,123
1904,29.83758,-97.921594,123
1905,29.850705,-97.913015,123
1906,30.221987,-97.95601,124
1907,30.223176,-97.952875,124
1908,30.223573,-97.952889,124
1909,30.225762,-97.946665,124
1910,30.217079,-97.962868,124
1911,30.221726,-97.955777,124
1912,30.221922,-97.974997,124
1913,30.233343,-97.980853,124
1914,30.21593,-97.947086,124
1915,30.209143,-97.954558,124
1916,30.215089,-97.964775,124
1917,29.963873,-97.849113,125
1918,29.96523,-97.875565,125
1919,29.979146,-97.846817,125
1920,29.971791,-97.858385,125
1921,29.984511,-97.872966,125
1922,29.976854,-97.873979,125
1923,29.980909,-97.869032,125
1924,29.977884,-97.8736,125
1925,29.953982,-97.862871,125
1926,29.955021,-97.83949,125
1927,29.983903,-97.872529,125
1928,29.846717,-97.954871,126
1929,29.833369,-97.946962,126
1930,29.837992,-97.945905,126
1931,29.806018,-97.944241,126
1932,29.839028,-97.953008,126
1933,29.847286,-97.941906,126
1934,29.826014,-97.932603,126
1935,29.834243,-97.928599,126
1936,29.82497,-97.918829,126
1937,29.835223,-97.937747,126
1938,29.830315,-97.941762,126
1939,29.844947,-97.959837,126
1940,29.83148,-97.935092,126
1941,29.843343,-97.940454,126
1942,29.828578,-97.941912,126
1943,29.832843,-97.941569,126
1944,29.841662,-97.936114,126
1945,29.828142,-97.941957,126
1946,29.845758,-97.940197,126
1947,29.848735,-97.943496,126
1948,29.825662,-97.942213,126
1949,30.217987,-97.865677,127
1950,30.223843,-97.855347,127
1951,30.225853,-97.862221,127
1952,30.227623,-97.872836,127
1953,30.227832,-97.861267,127
1954,30.225608,-97.868584,127
1955,30.218741,-97.854334,127
1956,30.220626,-97.849136,127
1957,30.220274,-97.85766,127
1958,30.216061,-97.8624,127
1959,30.223181,-97.871649,127
1960,30.226363,-97.874022,127
1961,30.223243,-97.863618,127
1962,30.217862,-97.852537,127
1963,30.220789,-97.872676,127
1964,30.214768,-97.858294,127
1965,30.214616,-97.875712,127
1966,30.222852,-97.862833,127
1967,30.229763,-97.864518,127
1968,30.546267,-97.64096,128
1969,30.530948,-97.677935,128
1970,30.538996,-97.666118,128
1971,30.537873,-97.628339,128
1972,30.534694,-97.667672,128
1973,30.52873,-97.687891,128
1974,30.53399,-97.68908,128
1975,30.545682,-97.642832,128
1976,30.535737,-97.681304,128
1977,30.547028,-97.630406,128
1978,30.546351,-97.620211,128
1979,30.547028,-97.636558,128
1980,30.540801,-97.658552,128
1981,30.538693,-97.668085,128
1982,30.543529,-97.649715,128
1983,30.747149,-97.300292,129
1984,30.688418,-97.290934,129
1985,30.723994,-97.327195,129
1986,30.730477,-97.339793,129
1987,30.699874,-97.356277,129
1988,30.744464,-97.349428,129
1989,30.670972,-97.244333,129
1990,30.719198,-97.320705,129
1991,30.685749,-97.280058,129
1992,30.734598,-97.355522,129
1993,30.718481,-97.340303,129
1994,30.711832,-97.41274,129
1995,30.722088,-97.417948,129
1996,30.698258,-97.330846,129
1997,30.663398,-97.364777,129
1998,30.670268,-97.365601,129
1999,30.723527,-97.294568,129
2000,30.675673,-97.342045,129
2001,30.670731,-97.27318,129
2002,29.863694,-97.896813,130
2003,29.873067,-97.90967,130
2004,29.869205,-97.902758,130
2005,29.857428,-97.89889,130
2006,29.869138,-97.91176,130
2007,29.864351,-97.902071,130
2008,29.869256,-97.89591,130
2009,30.436809,-97.614374,131
2010,30.468471,-97.609093,131
2011,30.439292,-97.619696,131
2012,30.447201,-97.638818,131
2013,30.460126,-97.635163,131
2014,30.445824,-97.607502,131
2015,30.460635,-97.619484,131
2016,30.455411,-97.635778,131
2017,30.447165,-97.617447,131
2018,30.442935,-97.627894,131
2019,30.446884,-97.613692,131
2020,30.342401,-97.58648,132
2021,30.352021,-97.592137,132
2022,30.34424,-97.580604,132
2023,30.32696,-97.582044,132
2024,30.355633,-97.599464,132
2025,30.35099,-97.590115,132
2026,30.352063,-97.591153,132
2027,30.347941,-97.593154,132
2028,30.351176,-97.592177,132
2029,30.345564,-97.592243,132
2030,30.335385,-97.587765,132
2031,30.351813,-97.59289,132
2032,30.352987,-97.594097,132
2033,30.352652,-97.592346,132
2034,30.342967,-97.591624,132
2035,30.35472,-97.589975,132
2036,30.31879,-97.576736,132
2037,30.347068,-97.592604,132
2038,30.350438,-97.592569,132
2039,30.35121,-97.591594,132
2040,30.227029,-97.830077,133
2041,30.233736,-97.84074,133
2042,30.223141,-97.841448,133
2043,30.217647,-97.837748,133
2044,30.231272,-97.826983,133
2045,30.227426,-97.860449,133
2046,30.222202,-97.835212,133
2047,30.211092,-97.831757,133
2048,30.232333,-97.840227,133
2049,30.217456,-97.834436,133
2050,30.219574,-97.843778,133
2051,30.233651,-97.818327,133
2052,30.214574,-97.836175,133
2053,30.21668,-97.845643,133
2054,30.232864,-97.825502,133
2055,30.237105,-97.822005,133
2056,30.219835,-97.836259,133
2057,30.218765,-97.838342,133
2058,30.235346,-97.819398,133
2059,30.224641,-97.85483,133
2060,30.218705,-97.838738,133
2061,30.225875,-97.840938,133
2062,30.237759,-97.820834,133
2063,30.230631,-97.858915,133
2064,30.220703,-97.836875,133
2065,30.227366,-97.831071,133
2066,30.3864,-97.743353,134
2067,30.37521,-97.739435,134
2068,30.385299,-97.742632,134
2069,30.379871,-97.735827,134
2070,30.374437,-97.739669,134
2071,30.389671,-97.744175,134
2072,30.373997,-97.739991,134
2073,30.382093,-97.740562,134
2074,30.377127,-97.738548,134
2075,30.387409,-97.7431,134
2076,30.391138,-97.581299,135
2077,30.35083,-97.59289,135
2078,30.366128,-97.583354,135
2079,30.370834,-97.582899,135
2080,30.347236,-97.593634,135
2081,30.374754,-97.582244,135
2082,30.354888,-97.590299,135
2083,30.394874,-97.580919,135
2084,30.387571,-97.580694,135
2085,30.360039,-97.692269,136
2086,30.359052,-97.685671,136
2087,30.368666,-97.687912,136
2088,30.34373,-97.698188,136
2089,30.353104,-97.685992,136
2090,30.35837,-97.688887,136
2091,30.354451,-97.69626,136
2092,30.35443,-97.703913,136
2093,30.353257,-97.705262,136
2094,30.355683,-97.684078,136
2095,30.357307,-97.686743,136
2096,30.350592,-97.708959,136
2097,30.358347,-97.686153,136
2098,30.350356,-97.69398,136
2099,30.179088,-97.714023,137
2100,30.189539,-97.703901,137
2101,30.185219,-97.702259,137
2102,30.166247,-97.736779,137
2103,30.162941,-97.725755,137
2104,30.168772,-97.738198,137
2105,30.16781,-97.730989,137
2106,30.179253,-97.720695,137
2107,30.207604,-97.705674,137
2108,30.172286,-97.721729,137
2109,30.175929,-97.70774,137
2110,30.203097,-97.712016,137
2111,30.196714,-97.704164,137
2112,30.377409,-97.753217,138
2113,30.37768,-97.735323,138
2114,30.38081,-97.740178,138
2115,30.379092,-97.752016,138
2116,30.391444,-97.746324,138
2117,30.382947,-97.74427,138
2118,30.38369,-97.742412,138
2119,30.383082,-97.754946,138
2120,30.387564,-97.745798,138
2121,30.375795,-97.732156,138
2122,30.518864,-97.676235,139
2123,30.525447,-97.687699,139
2124,30.530219,-97.667632,139
2125,30.524827,-97.686042,139
2126,30.518306,-97.670336,139
2127,30.517125,-97.675414,139
2128,30.514644,-97.671308,139
2129,30.517284,-97.660363,139
2130,30.536342,-97.651289,139
2131,30.517602,-97.656873,139
2132,30.521672,-97.66756,139
2133,30.516269,-97.659832,139
2134,30.531831,-97.651826,139
2135,30.537547,-97.657977,139
2136,30.518205,-97.652769,139
2137,30.527937,-97.660354,139
2138,30.522907,-97.674702,139
2139,30.514782,-97.656975,139
2140,30.527232,-97.677023,139
2141,30.516475,-97.670822,139
2142,30.51797,-97.667501,139
2143,30.205211,-97.716385,140
2144,30.213517,-97.733596,140
2145,30.211863,-97.712189,140
2146,30.212168,-97.717869,140
2147,30.208496,-97.723017,140
2148,30.211305,-97.712535,140
2149,30.258199,-97.7169,141
2150,30.253645,-97.702862,141
2151,30.258229,-97.705393,141
2152,30.25639,-97.710716,141
2153,30.257193,-97.700567,141
2154,30.255881,-97.718546,141
2155,30.263757,-97.70779,141
2156,30.255176,-97.707214,141
2157,30.257898,-97.696217,141
2158,30.253098,-97.697273,141
2159,30.261683,-97.716147,141
2160,30.263203,-97.712655,141
2161,30.25587,-97.701428,141
2162,30.250378,-97.698255,141
2163,30.259778,-97.709095,141
2164,30.260661,-97.722589,141
2165,30.260441,-97.698452,141
2166,30.256435,-97.720152,141
2167,30.259281,-97.718769,141
2168,30.262296,-97.721809,141
2169,30.265162,-97.708726,141
2170,30.261441,-97.708551,141
2171,30.261117,-97.705899,141
2172,30.261275,-97.717085,141
2173,30.328461,-97.647331,142
2174,30.324017,-97.664095,142
2175,30.324634,-97.671539,142
2176,30.327336,-97.661949,142
2177,30.326598,-97.668199,142
2178,30.326901,-97.666114,142
2179,30.32832,-97.650921,142
2180,30.320886,-97.659773,142
2181,30.327193,-97.663498,142
2182,30.319195,-97.660866,142
2183,30.316825,-97.662419,142
2184,30.328656,-97.642347,142
2185,30.328695,-97.641585,142
2186,30.327959,-97.655206,142
2187,30.32257,-97.651571,142
2188,30.391435,-97.937119,143
2189,30.382464,-97.926677,143
2190,30.420686,-97.930203,143
2191,30.49655,-97.901257,143
2192,30.351176,-97.937276,143
2193,30.359059,-97.954035,143
2194,30.389671,-97.883505,143
2195,30.354141,-97.96117,143
2196,30.421566,-97.941993,143
2197,30.397364,-97.929315,143
2198,30.449426,-97.904401,143
2199,30.477924,-97.901209,143
2200,30.386976,-97.903719,143
2201,30.43402,-97.896425,143
2202,30.44215,-97.911725,143
2203,30.42328,-97.74884,144
2204,30.418669,-97.746755,144
2205,30.414459,-97.746412,144
2206,30.425646,-97.752839,144
2207,30.42339,-97.748743,144
2208,30.413568,-97.745912,144
2209,30.408125,-97.745326,144
2210,30.426058,-97.753889,144
2211,30.427409,-97.756126,144
2212,30.418581,-97.747206,144
2213,30.425138,-97.751199,144
2214,30.186433,-97.913792,145
2215,30.194456,-97.923225,145
2216,30.194893,-97.937337,145
2217,30.189131,-97.926918,145
2218,30.179056,-97.914187,145
2219,30.187541,-97.912924,145
2220,30.193069,-97.924096,145
2221,30.463568,-97.786828,146
2222,30.466914,-97.799042,146
2223,30.466402,-97.800677,146
2224,30.459768,-97.793393,146
2225,30.455434,-97.80665,146
2226,30.46551,-97.795395,146
2227,30.456205,-97.791722,146
2228,30.46096,-97.793945,146
2229,30.465279,-97.796138,146
2230,30.461121,-97.793506,146
2231,30.457609,-97.80047,146
2232,30.462731,-97.794735,146
2233,30.454047,-97.791597,146
2234,30.460688,-97.804425,146
2235,30.465641,-97.795922,146
2236,30.462767,-97.794615,146
2237,30.460829,-97.794397,146
2238,30.234639,-97.824175,147
2239,30.249645,-97.853226,147
2240,30.24053,-97.817515,147
2241,30.235193,-97.825605,147
2242,30.240247,-97.852166,147
2243,30.237683,-97.823722,147
2244,30.259205,-97.829376,147
2245,30.240218,-97.82839,147
2246,30.245545,-97.845201,147
2247,30.236495,-97.830177,147
2248,30.239165,-97.81644,147
2249,30.247459,-97.825581,147
2250,30.248549,-97.850943,147
2251,30.237186,-97.821308,147
2252,30.236089,-97.824203,147
2253,30.236251,-97.822684,147
2254,30.23683,-97.837139,147
2255,30.23606,-97.829883,147
2256,30.236837,-97.825746,147
2257,30.234337,-97.820512,147
2258,30.23648,-97.824848,147
2259,30.232836,-97.839501,147
2260,30.23635,-97.832664,147
2261,30.23579,-97.823091,147
2262,30.236591,-97.832183,147
2263,30.236646,-97.833348,147
2264,30.238702,-97.82134,147
2265,29.873806,-97.95471,148
2266,29.87309,-97.9555,148
2267,29.874544,-97.955576,148
2268,29.877384,-97.994487,148
2269,29.886781,-97.991968,148
2270,29.89864,-97.973549,148
2271,29.863751,-97.963588,148
2272,29.865419,-97.962971,148
2273,29.900238,-97.982998,148
2274,29.908987,-97.972402,148
2275,29.87049,-97.955337,148
2276,29.867764,-97.961879,148
2277,29.87017,-97.962849,148
2278,29.870844,-97.957981,148
2279,29.868395,-97.961723,148
2280,29.892687,-98.006621,148
2281,30.459577,-97.666609,149
2282,30.436024,-97.668472,149
2283,30.426912,-97.670207,149
2284,30.421066,-97.670517,149
2285,30.406589,-97.674045,149
2286,30.407844,-97.67305,149
2287,30.427596,-97.669226,149
2288,30.452635,-97.665576,149
2289,30.414308,-97.672668,149
2290,30.402029,-97.673979,149
2291,30.420443,-97.671443,149
2292,30.402853,-97.673361,149
2293,30.441739,-97.667405,149
2294,30.423772,-97.67,149
2295,30.405365,-97.673503,149
2296,30.440939,-97.666736,149
2297,30.412976,-97.672042,149
2298,30.434788,-97.667906,149
2299,30.44255,-97.667253,149
2300,30.443586,-97.666213,149
2301,30.323963,-97.735579,150
2302,30.319328,-97.738731,150
2303,30.322612,-97.732742,150
2304,30.312042,-97.735101,150
2305,30.318134,-97.735161,150
2306,30.307788,-97.737685,150
2307,30.313189,-97.737326,150
2308,30.312126,-97.746845,150
2309,30.305054,-97.742751,150
2310,30.306906,-97.750247,150
2311,30.305592,-97.743859,150
2312,30.316597,-97.73184,150
2313,30.309306,-97.740005,150
2314,30.307847,-97.742342,150
2315,30.315116,-97.741269,150
2316,30.310594,-97.732702,150
2317,30.321314,-97.737265,150
2318,30.311823,-97.738268,150
2319,30.311422,-97.745119,150
2320,30.314075,-97.73437,150
2321,30.315185,-97.735509,150
2322,30.307171,-97.747909,150
2323,30.356775,-97.716701,151
2324,30.356393,-97.715739,151
2325,30.350207,-97.714675,151
2326,30.365424,-97.718433,151
2327,30.363054,-97.717743,151
2328,30.349771,-97.713739,151
2329,30.352759,-97.71549,151
2330,30.352692,-97.714659,151
2331,30.345942,-97.710213,151
2332,30.355442,-97.7182,151
2333,30.097269,-97.874777,152
2334,30.124805,-97.862555,152
2335,30.117934,-97.872072,152
2336,30.127813,-97.859344,152
2337,30.126275,-97.877768,152
2338,30.104231,-97.874942,152
2339,30.126876,-97.860206,152
2340,30.114723,-97.874813,152
2341,30.113558,-97.857472,152
2342,30.132033,-97.855858,152
2343,30.092148,-97.874553,152
2344,30.133666,-97.842915,152
2345,30.100605,-97.860949,152
2346,30.127119,-97.859955,152
2347,29.860255,-97.940449,153
2348,29.861169,-97.937891,153
2349,29.863038,-97.945704,153
2350,29.863338,-97.937733,153
2351,29.863849,-97.941585,153
2352,29.86196,-97.938952,153
2353,29.865529,-97.938682,153
2354,29.859559,-97.939136,153
2355,29.865203,-97.938703,153
2356,29.866078,-97.938666,153
2357,29.866104,-97.937439,153
2358,29.862253,-97.944222,153
2359,29.888145,-97.945395,154
2360,29.885791,-97.945866,154
2361,29.887377,-97.944393,154
2362,29.882953,-97.946819,154
2363,29.888059,-97.942108,154
2364,29.88739,-97.941105,154
2365,29.884797,-97.945336,154
2366,29.888282,-97.941299,154
2367,29.886506,-97.942882,154
2368,29.884842,-97.943001,154
2369,29.885597,-97.946803,154
2370,29.884175,-97.948286,154
2371,29.886138,-97.944191,154
2372,29.884687,-97.943954,154
2373,29.886562,-97.941802,154
2374,29.884944,-97.949509,154
2375,29.887606,-97.948487,154
2376,29.887342,-97.941936,154
2377,29.883408,-97.947505,154
2378,30.509986,-97.55816,155
2379,30.473327,-97.590397,155
2380,30.483934,-97.584312,155
2381,30.467614,-97.584575,155
2382,30.498847,-97.562853,155
2383,30.50182,-97.582941,155
2384,30.473491,-97.594675,155
2385,30.506316,-97.580921,155
2386,30.503925,-97.579577,155
2387,30.473935,-97.591776,155
2388,30.497565,-97.58238,155
2389,30.517886,-97.571325,155
2390,30.471927,-97.591209,155
2391,30.487674,-97.584182,155
2392,30.501635,-97.580851,155
2393,30.472577,-97.592612,155
2394,30.496142,-97.631084,156
2395,30.496136,-97.629052,156
2396,30.51606,-97.649805,156
2397,30.491332,-97.645052,156
2398,30.505463,-97.648706,156
2399,30.4961,-97.645259,156
2400,30.520437,-97.642424,156
2401,30.518637,-97.649818,156
2402,30.495965,-97.656027,156
2403,30.49598,-97.65395,156
2404,30.49611,-97.635786,156
2405,30.528303,-97.644217,156
2406,30.51926,-97.645867,156
2407,30.508417,-97.638151,156
2408,30.512329,-97.645855,156
2409,30.496132,-97.632518,156
2410,30.532678,-97.645259,156
2411,30.506169,-97.656902,156
2412,30.508417,-97.645613,156
2413,30.343924,-97.714928,157
2414,30.34765,-97.712183,157
2415,30.346675,-97.720609,157
2416,30.349569,-97.722736,157
2417,30.346991,-97.722446,157
2418,30.348204,-97.718429,157
2419,30.339446,-97.717832,157
2420,30.337559,-97.719007,157
2421,30.347472,-97.723446,157
2422,30.342425,-97.721317,157
2423,30.633028,-97.636136,158
2424,30.640308,-97.671928,158
2425,30.635633,-97.654914,158
2426,30.6198,-97.648768,158
2427,30.627603,-97.663039,158
2428,30.630232,-97.641384,158
2429,30.612639,-97.656446,158
2430,30.638104,-97.644312,158
2431,30.633263,-97.668742,158
2432,30.633263,-97.641575,158
2433,30.638751,-97.64192,158
2434,30.633116,-97.671605,158
2435,30.639299,-97.6662,158
2436,30.629838,-97.656164,158
2437,30.640602,-97.634618,158
2438,30.616557,-97.652146,158
2439,30.210701,-97.968834,159
2440,30.208494,-97.972777,159
2441,30.207964,-97.972826,159
2442,30.188322,-97.952201,159
2443,30.180144,-97.966104,159
2444,30.179153,-97.965435,159
2445,30.207641,-97.974465,159
2446,30.147484,-97.983461,160
2447,30.170653,-97.936888,160
2448,30.174159,-97.929221,160
2449,30.156158,-97.922656,160
2450,30.130563,-97.947983,160
2451,30.161605,-97.952457,160
2452,30.152035,-97.971907,160
2453,30.311536,-97.763949,161
2454,30.341,-97.77894,161
2455,30.319513,-97.773295,161
2456,30.341347,-97.76957,161
2457,30.349399,-97.77182,161
2458,30.334213,-97.755817,161
2459,30.336867,-97.755939,161
2460,30.333101,-97.760369,161
2461,30.337477,-97.757025,161
2462,30.331953,-97.759891,161
2463,30.34258,-97.762639,161
2464,30.338864,-97.78138,161
2465,30.325279,-97.767106,161
2466,30.329318,-97.7642,161
2467,30.342041,-97.754115,161
2468,30.342096,-97.761648,161
2469,30.322292,-97.769829,161
2470,30.333799,-97.76676,161
2471,30.335561,-97.753604,161
2472,30.332243,-97.758571,161
2473,30.338586,-97.755235,161
2474,30.31321,-97.766904,161
2475,30.476915,-97.704339,162
2476,30.477853,-97.693704,162
2477,30.475783,-97.704969,162
2478,30.479026,-97.684181,162
2479,30.47007,-97.699959,162
2480,30.476245,-97.703571,162
2481,30.48056,-97.675007,162
2482,30.479583,-97.674676,162
2483,30.477106,-97.697408,162
2484,30.479359,-97.685253,162
2485,30.476501,-97.698171,162
2486,30.476271,-97.699601,162
2487,30.479847,-97.682229,162
2488,30.475276,-97.701299,162
2489,29.936266,-97.889216,163
2490,29.950238,-97.884295,163
2491,29.947856,-97.880945,163
2492,29.924708,-97.892489,163
2493,29.944055,-97.88247,163
2494,29.924241,-97.892725,163
2495,29.932101,-97.888748,163
2496,30.35158,-97.451719,164
2497,30.351525,-97.448238,164
2498,30.351058,-97.44826,164
2499,30.351951,-97.413103,164
2500,30.351473,-97.410305,164
2501,30.350266,-97.484022,164
2502,30.351114,-97.451827,164
2503,30.351374,-97.462219,164
2504,30.351161,-97.473021,164
2505,30.350504,-97.47482,164
2506,30.332948,-97.468369,164
2507,30.337551,-97.468152,164
2508,30.351951,-97.409778,164
2509,30.350542,-97.485766,164
2510,30.32804,-97.426761,164
2511,30.351713,-97.411799,164
2512,30.351162,-97.412147,164
2513,30.350981,-97.461951,164
2514,30.351496,-97.413921,164
2515,30.351824,-97.405983,164
2516,30.351432,-97.474877,164
2517,30.350821,-97.473066,164
2518,30.352275,-97.41145,164
2519,30.351281,-97.466963,164
2520,30.358196,-97.632278,165
2521,30.352318,-97.646396,165
2522,30.373993,-97.650303,165
2523,30.352705,-97.641517,165
2524,30.352483,-97.639109,165
2525,30.352589,-97.642447,165
2526,30.338002,-97.649429,165
2527,30.336064,-97.65136,165
2528,30.338017,-97.655319,165
2529,30.352768,-97.643979,165
2530,30.348438,-97.685483,166
2531,30.333871,-97.675748,166
2532,30.328526,-97.666176,166
2533,30.355249,-97.683366,166
2534,30.328859,-97.661959,166
2535,30.343706,-97.678025,166
2536,30.344808,-97.674314,166
2537,30.345585,-97.677071,166
2538,30.226116,-97.769714,167
2539,30.207615,-97.765238,167
2540,30.227575,-97.77301,167
2541,30.214327,-97.766695,167
2542,30.214937,-97.768502,167
2543,30.205739,-97.769721,167
2544,30.203904,-97.765663,167
2545,30.213479,-97.762511,167
2546,30.219174,-97.770121,167
2547,30.215975,-97.767869,167
2548,30.224811,-97.766818,167
2549,30.225108,-97.768011,167
2550,30.226355,-97.769166,167
2551,30.227121,-97.771768,167
2552,30.220474,-97.772887,167
2553,29.874456,-97.934677,168
2554,29.870143,-97.939265,168
2555,29.869401,-97.940087,168
2556,29.871417,-97.93772,168
2557,29.872973,-97.939549,168
2558,29.871952,-97.936352,168
2559,29.87528,-97.931813,168
2560,29.870438,-97.94043,168
2561,29.871593,-97.939456,168
2562,29.873279,-97.934553,168
2563,29.874089,-97.937071,168
2564,29.871145,-97.9443,168
2565,29.869203,-97.940235,168
2566,29.871376,-97.939427,168
2567,30.48948,-97.283439,169
2568,30.522277,-97.308176,169
2569,30.42561,-97.259456,169
2570,30.525988,-97.343815,169
2571,30.492615,-97.27311,169
2572,30.479296,-97.306116,169
2573,30.481276,-97.321001,169
2574,30.55764,-97.30442,169
2575,30.554154,-97.296592,169
2576,30.43847,-97.286145,169
2577,30.435115,-97.258868,169
2578,30.50493,-97.326034,169
2579,30.505589,-97.247565,169
2580,30.548378,-97.339944,169
2581,30.4626,-97.270295,169
2582,30.458167,-97.268354,169
2583,30.43632,-97.251463,169
2584,30.53446,-97.29119,169
2585,30.553811,-97.320574,169
2586,30.452564,-97.298518,169
2587,30.30922,-97.758203,170
2588,30.308504,-97.757933,170
2589,30.300963,-97.759886,170
2590,30.307536,-97.75811,170
2591,30.300289,-97.77499,170
2592,30.309372,-97.759171,170
2593,30.31029,-97.76229,170
2594,30.299612,-97.773522,170
2595,30.306907,-97.770739,170
2596,30.305227,-97.76447,170
2597,30.306124,-97.760175,170
2598,30.302838,-97.763842,170
2599,29.887113,-97.917196,171
2600,29.891351,-97.913416,171
2601,29.883636,-97.91573,171
2602,29.893021,-97.911456,171
2603,29.883152,-97.909806,171
2604,29.891123,-97.914054,171
2605,29.887678,-97.917035,171
2606,29.884282,-97.908492,171
2607,29.892753,-97.908106,171
2608,29.887809,-97.916563,171
2609,29.888212,-97.9054,171
2610,29.88842,-97.917542,172
2611,29.886723,-97.919149,172
2612,29.888646,-97.916622,172
2613,29.890532,-97.915493,172
2614,30.182808,-98.124873,173
2615,30.159975,-98.178438,173
2616,30.157746,-98.131657,173
2617,30.126281,-98.170259,173
2618,30.129515,-98.173062,173
2619,30.189203,-98.109283,173
2620,30.189304,-98.099051,173
2621,30.179132,-98.230195,173
2622,30.162056,-98.141627,173
2623,30.143223,-98.135221,173
2624,30.139214,-98.214295,173
2625,30.167197,-98.235175,173
2626,30.185976,-98.229548,173
2627,30.193977,-98.102295,173
2628,30.191378,-98.162277,173
2629,30.179424,-98.191269,173
2630,30.18744,-98.115318,173
2631,30.159139,-98.245775,173
2632,30.15493,-98.251617,173
2633,30.184616,-98.091417,173
2634,30.190007,-98.168253,173
2635,30.182829,-98.162832,173
2636,30.13787,-98.157966,173
2637,30.191844,-98.103685,173
2638,30.178501,-98.232143,173
2639,30.173312,-98.240938,173
2640,30.188182,-98.214616,173
2641,30.174555,-98.153721,173
2642,30.189269,-98.102602,173
2643,30.1517,-98.154464,173
2644,30.699165,-97.614436,174
2645,30.679606,-97.606532,174
2646,30.69837,-97.627671,174
2647,30.714855,-97.635692,174
2648,30.713037,-97.647088,174
2649,30.726256,-97.641778,174
2650,30.701581,-97.650522,174
2651,30.710929,-97.613472,174
2652,30.733059,-97.611137,174
2653,30.705095,-97.633283,174
2654,30.676226,-97.610164,174
2655,30.69988,-97.601771,174
2656,30.737231,-97.597092,174
2657,30.72796,-97.641936,174
2658,30.709593,-97.618652,174
2659,30.703243,-97.650709,174
2660,30.715183,-97.599677,174
2661,30.729721,-97.621427,174
2662,30.714604,-97.645662,174
2663,30.705093,-97.649212,174
2664,30.723326,-97.642649,174
2665,30.696421,-97.613327,174
2666,30.755607,-97.632621,174
2667,30.682848,-97.597727,174
2668,30.242835,-97.809573,175
2669,30.250175,-97.802627,175
2670,30.247329,-97.804326,175
2671,30.251437,-97.806536,175
2672,30.246162,-97.803173,175
2673,30.244695,-97.807022,175
2674,30.24763,-97.804075,175
2675,30.239695,-97.816414,175
2676,30.248003,-97.803793,175
2677,30.246425,-97.802971,175
2678,30.24515,-97.80612,175
2679,30.251005,-97.806613,175
2680,30.251923,-97.802314,175
2681,30.245537,-97.80285,175
2682,30.001733,-97.737802,176
2683,30.008939,-97.764874,176
2684,29.959885,-97.801203,176
2685,29.988874,-97.742832,176
2686,29.964911,-97.794449,176
2687,29.994679,-97.749232,176
2688,30.021253,-97.742644,176
2689,30.012564,-97.752352,176
2690,30.009015,-97.72796,176
2691,30.013464,-97.769916,176
2692,29.965926,-97.795661,176
2693,29.97976,-97.764403,176
2694,29.963481,-97.777722,176
2695,29.944065,-97.798207,176
2696,29.971708,-97.787475,176
2697,29.9607,-97.773983,176
2698,29.953695,-97.808346,176
2699,29.95593,-97.810699,176
2700,29.95748,-97.786545,176
2701,30.267616,-97.738174,177
2702,30.267143,-97.736477,177
2703,30.268341,-97.740772,177
2704,30.26393,-97.739258,177
2705,30.266557,-97.738381,177
2706,30.267027,-97.740092,177
2707,30.263283,-97.737973,177
2708,30.265964,-97.73691,177
